column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	953	2	34	25063	26.30	25	27	31	6	16	34	666	80	121	79	7	953
2	952	2	34	24095	25.31	18	27	28	10	3	34	198	77	80	591	6	953
3	952	2	34	21765	22.86	18	18	27	9	5	34	131	550	84	179	8	953
4	952	2	34	19658	20.65	15	15	27	12	2	34	135	139	557	114	7	953
5	952	2	34	24094	25.31	15	27	32	17	2	34	147	74	615	110	6	953
6	952	2	38	18832	19.78	14	15	27	13	2	38	460	81	292	113	6	953
7	952	2	38	24500	25.74	16	28	31	15	2	38	677	75	101	92	7	953
8	952	2	38	19947	20.95	14	16	28	14	2	38	207	92	535	111	7	953
9	952	2	38	20671	21.71	16	16	28	12	2	38	626	75	152	92	7	953
10	952	2	38	21292	22.37	16	16	29	13	2	38	170	74	590	110	8	953
11	952	2	38	19192	20.16	15	16	26	11	2	38	137	469	242	97	7	953
12	952	2	38	21799	22.90	15	26	28	13	2	38	139	121	595	90	7	953
13	952	2	38	18867	19.82	14	14	27	13	2	38	128	102	445	271	6	953
14	952	2	38	19964	20.97	14	16	28	14	2	38	114	565	127	138	8	953
15	952	2	38	21174	22.24	14	24	27	13	2	38	117	114	604	110	7	953
16	952	2	38	18783	19.73	14	14	27	13	2	38	137	90	384	334	7	953
17	952	2	38	21735	22.83	14	24	28	14	2	38	137	77	598	132	8	953
18	952	2	38	19379	20.36	14	16	27	13	2	38	110	74	334	426	8	953
19	952	2	38	18559	19.49	14	16	25	11	2	38	568	85	143	149	7	953
20	952	2	38	20434	21.46	15	16	28	13	2	38	149	77	612	107	7	953
21	952	2	38	24531	25.77	16	27	34	18	2	38	113	71	653	109	6	953
22	952	2	38	27235	28.61	16	34	37	21	2	38	131	73	649	93	6	953
23	952	2	38	18303	19.23	14	16	25	11	2	38	319	86	446	95	6	953
24	952	2	38	21931	23.04	15	24	28	13	2	38	622	84	128	111	7	953
25	952	2	38	25763	27.06	16	28	36	20	2	38	646	72	129	100	5	953
26	952	2	38	18868	19.82	14	15	25	11	2	38	238	70	538	100	6	953
27	952	2	38	19769	20.77	16	16	27	11	2	38	605	64	164	112	7	953
28	952	2	38	20178	21.20	16	16	27	11	2	38	182	76	599	88	7	953
29	952	2	38	18112	19.03	15	16	16	1	14	17	159	61	432	293	7	953
30	952	2	38	20181	21.20	14	16	28	14	2	38	126	65	605	149	7	953
31	952	2	38	19582	20.57	14	16	27	13	2	38	132	71	288	455	6	953
32	952	2	38	18828	19.78	16	16	25	9	3	38	569	77	130	168	8	953
33	952	2	38	18240	19.16	14	16	24	10	2	38	237	64	526	117	8	953
34	952	2	38	18697	19.64	16	16	25	9	3	38	581	82	168	113	8	953
35	952	2	38	18502	19.43	16	16	24	8	4	36	247	73	121	503	8	953
36	951	2	38	19285	20.28	16	16	27	11	2	38	159	434	124	226	8	953
37	949	2	38	20897	22.02	16	16	28	12	2	38	120	128	113	580	8	953
38	949	2	38	19689	20.75	16	16	27	11	2	38	123	492	114	212	8	953
39	949	2	38	19496	20.54	15	16	27	12	2	38	131	150	538	122	8	953
40	949	2	38	23262	24.51	16	27	30	14	2	38	118	85	610	128	8	953
41	949	2	38	18855	19.87	14	16	27	13	2	38	121	87	407	326	8	953
42	949	2	38	20099	21.18	14	16	27	13	2	38	106	87	592	156	8	953
43	949	2	38	23980	25.27	16	27	34	18	2	38	111	82	637	111	8	953
44	949	2	38	17815	18.77	14	14	24	10	2	38	113	82	448	299	7	953
45	949	2	38	17609	18.56	14	15	24	10	2	38	114	432	228	167	8	953
46	949	2	38	19826	20.89	14	16	27	13	2	38	121	99	598	123	8	953
47	949	2	38	17250	18.18	14	14	16	2	11	19	122	436	269	114	8	953
48	949	2	38	21401	22.55	15	24	27	12	2	38	112	573	152	104	8	953
49	949	2	38	18411	19.40	14	15	25	11	2	38	118	149	573	101	8	953
50	949	2	38	17611	18.56	14	14	24	10	2	38	125	112	477	229	6	953
51	949	2	38	18236	19.22	14	15	25	11	2	38	510	87	216	128	8	953
52	949	2	38	18588	19.59	14	15	25	11	2	38	182	82	173	504	8	953
53	949	2	38	19303	20.34	14	16	26	12	2	38	134	505	140	162	8	953
54	949	2	38	19416	20.46	15	16	26	11	2	38	500	199	119	123	8	953
