column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	14312	2	34	385524	26.94	27	27	28	1	26	29	12947	92	1102	169	2	14312
2	14311	2	34	374781	26.19	25	27	28	3	21	32	1347	191	197	12573	3	14312
3	14311	2	34	279777	19.55	18	18	18	0	18	18	314	8399	373	5222	3	14312
4	14310	2	34	245054	17.12	15	15	15	0	15	15	357	2508	10005	1437	3	14312
5	14310	2	34	328897	22.98	15	27	27	12	2	34	320	293	13314	380	3	14312
6	14310	2	38	242692	16.96	14	14	16	2	11	19	4903	272	8744	387	4	14312
7	14310	2	38	348260	24.34	16	28	29	13	2	38	13312	222	470	303	3	14312
8	14310	2	38	242845	16.97	14	14	16	2	11	19	3574	237	10223	273	3	14312
9	14310	2	38	273445	19.11	14	16	26	12	2	38	12184	244	1614	265	3	14312
10	14310	2	38	267856	18.72	14	16	26	12	2	38	1843	236	11882	345	4	14312
11	14310	2	38	241664	16.89	15	15	16	1	14	17	688	8283	5022	314	3	14312
12	14310	2	38	281471	19.67	14	15	26	12	2	38	291	1170	12564	281	4	14312
13	14310	2	38	252473	17.64	14	14	16	2	11	19	321	479	8164	5343	3	14312
14	14310	2	38	253798	17.74	14	14	24	10	2	38	406	11530	829	1542	3	14312
15	14310	2	38	268867	18.79	14	14	24	10	2	38	374	1453	12031	449	3	14312
16	14310	2	38	252186	17.62	14	14	24	10	2	38	376	544	4701	8685	4	14312
17	14310	2	38	287985	20.12	14	15	27	13	2	38	381	277	12309	1339	4	14312
18	14310	2	38	275278	19.24	14	15	25	11	2	38	297	281	3321	10408	3	14312
19	14310	2	38	243997	17.05	14	16	16	2	11	19	9102	271	1134	3800	3	14312
20	14310	2	38	268755	18.78	15	16	25	10	2	38	1579	227	11871	630	3	14312
21	14310	2	38	355806	24.86	16	27	28	12	2	38	329	221	13484	272	4	14312
22	14309	2	38	430601	30.09	27	34	36	9	14	38	302	157	13609	238	3	14312
23	14307	2	38	235856	16.49	14	14	16	2	11	19	3122	234	10605	342	4	14312
24	14307	2	38	289865	20.26	14	16	27	13	2	38	13113	205	683	302	4	14312
25	14307	2	38	391898	27.39	24	28	34	10	9	38	13548	202	312	241	4	14312
26	14277	2	38	235423	16.49	14	15	15	1	13	16	7522	232	6272	247	4	14312
27	14277	2	38	279021	19.54	16	16	25	9	3	38	12497	234	1296	246	4	14312
28	14277	2	38	254403	17.82	16	16	16	0	16	16	2666	249	11086	272	4	14312
29	14277	2	38	239270	16.76	14	16	16	2	11	19	1320	287	7056	5610	4	14312
30	14277	2	38	263933	18.49	14	16	24	10	2	38	387	285	12273	1328	4	14312
31	14268	2	38	266592	18.68	15	16	25	10	2	38	355	282	3332	10295	4	14312
32	14258	2	38	240691	16.88	16	16	16	0	16	16	8978	236	1308	3732	4	14312
33	14252	2	38	232643	16.32	14	16	16	2	11	19	3469	262	9505	1012	4	14312
34	14252	2	38	247916	17.40	15	16	16	1	14	17	11567	253	1992	436	4	14312
35	14252	2	38	244579	17.16	16	16	16	0	16	16	4863	261	861	8263	4	14312
36	14252	2	38	257773	18.09	16	16	16	0	16	16	2616	4756	818	6058	4	14312
37	14252	2	38	310654	21.80	16	25	28	12	2	38	492	906	448	12402	4	14312
38	14252	2	38	253100	17.76	16	16	16	0	16	16	516	8248	498	4986	4	14312
39	14252	2	38	251336	17.64	15	16	16	1	14	17	517	3557	8133	2041	4	14312
40	14250	2	38	313536	22.00	15	24	28	13	2	38	424	479	12907	436	4	14312
41	14249	2	38	243246	17.07	14	14	16	2	11	19	412	414	8056	5363	4	14312
42	14249	2	38	269827	18.94	14	15	25	11	2	38	364	335	12195	1351	4	14312
43	14249	14	38	332590	23.34	14	24	28	14	14	38	310	269	13205	465	0	14312
44	14249	2	38	233694	16.40	14	14	15	1	13	16	347	348	9438	4114	2	14312
45	14249	2	38	227883	15.99	14	14	15	1	13	16	597	4221	6355	3072	4	14312
46	14249	2	38	268437	18.84	14	14	25	11	2	38	373	885	12309	678	4	14312
47	14247	2	38	225963	15.86	14	14	15	1	13	16	404	7106	6243	490	4	14312
48	14247	2	38	276540	19.41	14	16	25	11	2	38	357	12538	1007	342	3	14312
49	14246	2	38	232578	16.33	14	14	15	1	13	16	306	3194	10419	323	4	14312
50	14246	2	38	223298	15.67	14	14	14	0	14	14	413	1450	9977	2402	4	14312
51	14246	14	38	238679	16.75	14	14	16	2	14	19	6516	1212	4811	1707	0	14312
52	14246	14	38	259126	18.19	14	14	24	10	14	38	1976	529	1515	10226	0	14312
53	14246	2	38	249064	17.48	14	14	24	10	2	38	885	8747	1109	3486	19	14312
54	14246	2	38	260006	18.25	15	15	24	9	2	37	9154	3591	650	840	11	14312
55	14245	2	38	256502	18.01	15	15	16	1	14	17	3180	1034	686	9334	11	14312
56	14244	2	38	322209	22.62	15	25	27	12	2	38	618	513	472	12630	11	14312
57	14242	2	38	245383	17.23	15	15	16	1	14	17	7523	442	489	5766	22	14312
58	14233	2	38	300615	21.12	15	16	26	11	2	38	12588	367	392	868	18	14312
59	14224	2	38	369182	25.95	16	26	34	18	2	38	13193	343	365	315	8	14312
60	14224	2	38	421706	29.65	25	34	36	11	9	38	13287	310	360	259	8	14312
