column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	13696	2	34	372328	27.19	27	27	28	1	26	29	12702	85	763	144	2	13696
2	13695	2	34	368899	26.94	25	27	32	7	15	34	962	133	161	12435	4	13696
3	13695	2	34	264877	19.34	18	18	18	0	18	18	259	8705	382	4341	8	13696
4	13695	2	34	231047	16.87	15	15	15	0	15	15	239	1946	10079	1424	7	13696
5	13695	2	34	317981	23.22	15	27	27	12	2	34	227	218	12981	262	7	13696
6	13695	2	38	229463	16.76	14	14	16	2	11	19	4877	239	8231	340	8	13696
7	13695	2	38	330254	24.11	16	26	29	13	2	38	12937	176	345	229	8	13696
8	13695	2	38	230803	16.85	14	14	16	2	11	19	2988	167	10252	280	8	13696
9	13695	2	38	258211	18.85	14	16	26	12	2	38	12045	181	1213	248	8	13696
10	13695	2	38	253200	18.49	14	16	26	12	2	38	1456	174	11813	244	8	13696
11	13695	2	38	226857	16.56	15	15	16	1	14	17	688	7387	5295	317	8	13696
12	13695	2	38	276804	20.21	14	16	28	14	2	38	233	685	12517	252	8	13696
13	13695	2	38	245342	17.91	14	14	26	12	2	38	300	354	7614	5419	8	13696
14	13695	2	38	243707	17.80	14	14	24	10	2	38	343	11341	802	1201	8	13696
15	13695	2	38	259074	18.92	14	14	26	12	2	38	425	788	12105	369	8	13696
16	13695	2	38	244181	17.83	14	14	24	10	2	38	258	317	4581	8531	8	13696
17	13695	2	38	280158	20.46	14	16	27	13	2	38	295	166	12171	1055	8	13696
18	13695	2	38	271472	19.82	14	15	26	12	2	38	240	213	2634	10600	8	13696
19	13695	2	38	231036	16.87	14	16	16	2	11	19	8827	246	1095	3519	8	13696
20	13695	2	38	255607	18.66	15	16	25	10	2	38	1131	203	11851	502	8	13696
21	13695	2	38	337795	24.67	16	27	28	12	2	38	233	141	13059	254	8	13696
22	13695	2	38	412480	30.12	27	34	36	9	14	38	235	152	13092	208	8	13696
23	13695	2	38	221584	16.18	14	14	16	2	11	19	2992	194	10203	298	8	13696
24	13690	2	38	264301	19.31	14	15	25	11	2	38	12469	179	815	219	8	13696
25	13690	2	38	361505	26.41	24	28	33	9	11	38	13082	141	287	172	8	13696
26	13690	2	38	219696	16.05	14	15	15	1	13	16	5965	181	7278	258	8	13696
27	13689	2	38	259984	18.99	16	16	25	9	3	38	12133	167	1119	262	8	13696
