column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	44363	2	34	1359588	30.65	30	31	34	4	24	34	11223	12159	9190	11660	131	44363
2	44338	2	34	1367300	30.84	30	31	34	4	24	34	12430	10147	10159	11602	0	44363
3	44338	2	34	1369575	30.89	30	31	34	4	24	34	11329	10962	10528	11519	0	44363
4	44337	2	37	1528094	34.47	35	35	37	2	32	37	11040	11844	10204	11249	0	44363
5	44334	2	37	1529104	34.49	35	35	37	2	32	37	10776	11390	10436	11732	0	44363
6	44334	2	37	1519670	34.28	35	35	37	2	32	37	11222	10555	10987	11570	0	44363
7	44332	2	37	1518996	34.26	35	35	37	2	32	37	11147	10487	11397	11301	0	44363
8	44329	2	37	1517223	34.23	33	35	37	4	27	37	11173	11286	10870	11000	0	44363
9	44326	2	39	1576169	35.56	34	37	39	5	27	39	10604	11636	10589	11497	0	44363
10	44322	2	39	1574866	35.53	34	37	39	5	27	39	11342	11343	10594	11043	0	44363
11	44320	2	39	1573173	35.50	34	37	39	5	27	39	11220	11175	10553	11372	0	44363
12	44317	2	39	1573320	35.50	34	37	39	5	27	39	11267	11269	10416	11365	0	44363
13	44314	2	39	1571932	35.47	34	37	39	5	27	39	11239	11178	10433	11464	0	44363
14	44309	2	41	1615362	36.46	34	38	41	7	24	41	11174	10944	10785	11400	6	44363
15	44300	2	41	1612445	36.40	34	38	41	7	24	41	11087	11081	10394	11738	0	44363
16	44291	2	41	1612085	36.40	34	38	41	7	24	41	11147	11352	10557	11235	0	44363
17	44283	2	41	1607812	36.31	34	38	41	7	24	41	10893	11417	10232	11741	0	44363
18	44279	2	41	1606590	36.28	34	38	41	7	24	41	10860	10937	10717	11765	0	44363
19	44265	2	41	1607157	36.31	34	38	41	7	24	41	10817	10904	10788	11756	0	44363
20	44249	2	41	1600645	36.17	34	38	41	7	24	41	10961	11261	10595	11432	0	44363
21	44232	2	41	1598584	36.14	34	38	41	7	24	41	11118	11206	10180	11728	0	44363
22	44203	2	41	1592884	36.04	34	38	41	7	24	41	10987	11276	10536	11397	7	44363
23	44187	2	41	1590428	35.99	34	38	41	7	24	41	10885	11047	10667	11588	0	44363
24	44156	2	41	1584907	35.89	34	38	41	7	24	41	11009	11037	10354	11751	5	44363
25	44114	2	41	1577194	35.75	34	38	41	7	24	41	10973	11120	10591	11430	0	44363
26	44063	2	41	1559716	35.40	33	38	41	8	21	41	11105	10868	10647	11443	0	44363
