column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	1264	2	34	33444	26.46	27	27	28	1	26	29	942	64	135	108	15	1264
2	1264	2	34	31847	25.20	18	27	28	10	3	34	260	87	89	813	15	1264
3	1264	2	34	28091	22.22	18	18	27	9	5	34	200	754	88	209	13	1264
4	1264	2	34	26512	20.97	15	15	27	12	2	34	211	183	738	117	15	1264
5	1264	2	34	32074	25.38	15	27	32	17	2	34	169	93	858	130	14	1264
6	1264	2	38	24454	19.35	14	15	26	12	2	38	690	84	365	110	15	1264
7	1264	2	38	33090	26.18	16	28	31	15	2	38	937	79	112	121	15	1264
8	1264	2	38	24784	19.61	14	15	26	12	2	38	322	84	733	110	15	1264
9	1264	2	38	27634	21.86	16	16	28	12	2	38	907	88	146	109	14	1264
10	1264	2	38	26971	21.34	16	16	28	12	2	38	264	84	786	115	15	1264
11	1264	2	38	24308	19.23	15	16	16	1	14	17	205	629	281	134	15	1264
12	1264	2	38	28247	22.35	14	26	28	14	2	38	199	122	819	109	15	1264
13	1264	2	38	24676	19.52	14	15	26	12	2	38	184	91	604	371	14	1264
14	1264	2	38	27150	21.48	14	16	28	14	2	38	179	757	160	153	15	1264
15	1264	2	38	28616	22.64	14	24	27	13	2	38	168	140	824	120	12	1264
16	1264	2	38	24647	19.50	14	14	26	12	2	38	179	111	509	451	14	1264
17	1264	2	38	28773	22.76	14	24	28	14	2	38	162	90	852	145	15	1264
18	1264	2	38	25951	20.53	14	16	27	13	2	38	146	89	409	606	14	1264
19	1264	2	38	24692	19.53	14	16	26	12	2	38	797	87	193	173	14	1264
20	1264	2	38	26203	20.73	14	16	27	13	2	38	218	100	818	115	13	1264
21	1264	2	38	32547	25.75	16	28	34	18	2	38	155	87	897	111	14	1264
22	1264	2	38	36250	28.68	16	33	37	21	2	38	166	84	889	110	15	1264
23	1264	2	38	23851	18.87	14	16	16	2	11	19	477	70	581	122	14	1264
24	1264	2	38	29907	23.66	16	25	28	12	2	38	881	76	167	126	14	1264
25	1264	2	38	34606	27.38	16	28	36	20	2	38	910	91	147	103	13	1264
26	1264	2	38	24099	19.07	14	15	24	10	2	38	333	79	732	106	14	1264
27	1264	2	38	26411	20.89	16	16	25	9	3	38	862	82	195	111	14	1264
28	1264	2	38	26064	20.62	16	16	25	9	3	38	226	82	817	124	15	1264
29	1264	2	38	23868	18.88	15	16	16	1	14	17	173	102	613	361	15	1264
30	1264	2	38	25923	20.51	14	16	27	13	2	38	162	78	859	150	15	1264
31	1264	2	38	24757	19.59	14	16	25	11	2	38	131	98	385	635	15	1264
32	1264	2	38	24231	19.17	15	16	16	1	14	17	791	86	171	201	15	1264
33	1264	2	38	23649	18.71	14	16	24	10	2	38	295	86	727	141	15	1264
34	1264	2	38	24460	19.35	15	16	25	10	2	38	796	98	233	122	15	1264
35	1264	2	38	24256	19.19	16	16	16	0	16	16	350	94	156	649	15	1264
36	1264	2	38	25092	19.85	16	16	25	9	3	38	218	548	148	335	15	1264
37	1264	2	38	27912	22.08	16	16	28	12	2	38	176	135	152	786	15	1264
38	1264	2	38	25477	20.16	16	16	25	9	3	38	146	655	174	274	15	1264
39	1264	2	38	26315	20.82	15	16	27	12	2	38	159	196	743	151	15	1264
40	1264	2	38	31127	24.63	16	27	29	13	2	38	132	102	876	139	15	1264
41	1264	2	38	23882	18.89	14	15	25	11	2	38	181	88	569	411	15	1264
42	1264	2	38	26621	21.06	14	16	27	13	2	38	154	93	822	180	15	1264
43	1264	2	38	31863	25.21	16	27	34	18	2	38	147	91	876	135	15	1264
44	1264	2	38	23890	18.90	14	14	24	10	2	38	146	93	633	377	15	1264
45	1264	2	38	23006	18.20	14	15	16	2	11	19	148	562	314	225	15	1264
46	1264	2	38	25996	20.57	14	16	27	13	2	38	159	128	840	122	15	1264
47	1264	2	38	22942	18.15	14	14	16	2	11	19	159	549	429	112	15	1264
48	1264	2	38	28024	22.17	15	24	27	12	2	38	143	782	215	109	15	1264
49	1264	2	38	24603	19.46	14	15	25	11	2	38	154	177	806	112	15	1264
50	1264	2	38	22988	18.19	14	14	24	10	2	38	153	114	697	285	15	1264
51	1264	2	38	24276	19.21	14	14	25	11	2	38	669	103	291	186	15	1264
52	1264	2	38	24297	19.22	14	15	25	11	2	38	223	95	231	701	14	1264
53	1264	2	38	25538	20.20	14	16	25	11	2	38	187	672	176	214	15	1264
54	1264	2	38	25468	20.15	15	16	25	10	2	38	722	219	193	115	15	1264
55	1264	2	38	25022	19.80	15	15	25	10	2	38	299	110	191	649	15	1264
56	1264	2	38	29875	23.64	15	26	29	14	2	38	166	108	173	803	14	1264
57	1264	2	38	24273	19.20	15	15	24	9	2	37	691	101	173	284	15	1264
58	1264	2	38	29793	23.57	15	25	28	13	2	38	868	99	177	105	15	1264
59	1264	2	38	33577	26.56	16	27	35	19	2	38	859	85	167	139	14	1264
60	1264	2	38	35315	27.94	16	31	37	21	2	38	880	75	179	116	14	1264
61	1264	2	38	36449	28.84	16	34	38	22	2	38	882	103	154	110	15	1264
62	1264	2	38	36483	28.86	16	34	38	22	2	38	885	90	168	107	14	1264
63	1264	2	38	36500	28.88	16	34	38	22	2	38	894	88	162	108	12	1264
64	1264	2	38	36491	28.87	16	34	38	22	2	38	924	75	152	100	13	1264
65	1264	2	38	36573	28.93	16	34	38	22	2	38	919	81	153	99	12	1264
66	1264	2	38	36372	28.78	16	34	38	22	2	38	924	75	159	95	11	1264
67	1264	2	38	33001	26.11	15	27	35	20	2	38	878	78	186	110	12	1264
68	1264	2	38	27872	22.05	14	24	28	14	2	38	865	96	184	108	11	1264
69	1264	2	38	25963	20.54	14	16	25	11	2	38	855	110	182	106	11	1264
70	1264	2	38	25340	20.05	14	16	25	11	2	38	846	95	202	111	10	1264
71	1264	2	38	24212	19.16	14	15	25	11	2	38	781	114	225	134	10	1264
72	1264	2	38	24131	19.09	14	15	25	11	2	38	752	113	247	142	10	1264
73	1264	2	38	23708	18.76	14	14	24	10	2	38	715	115	283	140	11	1264
74	1264	2	38	23723	18.77	14	14	24	10	2	38	690	117	304	142	11	1264
75	1264	2	38	23483	18.58	14	14	24	10	2	38	691	109	294	159	11	1264
76	1264	2	38	23490	18.58	14	14	24	10	2	38	669	113	326	146	10	1264
77	1264	2	38	23410	18.52	14	14	24	10	2	38	644	135	323	153	9	1264
78	1264	2	38	22762	18.01	13	14	23	10	2	38	640	133	331	150	10	1264
79	1264	2	38	23034	18.22	13	14	23	10	2	38	669	126	300	158	11	1264
80	1264	2	38	22704	17.96	13	14	23	10	2	38	582	118	358	195	11	1264
81	1264	2	38	22332	17.67	13	14	21	8	2	33	585	146	334	188	11	1264
82	1264	2	38	22727	17.98	13	14	23	10	2	38	548	143	374	186	13	1264
83	1264	2	38	22736	17.99	13	14	23	10	2	38	508	182	392	168	14	1264
84	1264	2	38	22367	17.70	13	14	22	9	2	35	528	145	405	172	14	1264
85	1264	2	38	22462	17.77	13	14	22	9	2	35	515	155	409	171	14	1264
86	1264	2	38	22192	17.56	13	14	22	9	2	35	509	141	408	191	15	1264
87	1264	2	38	22070	17.46	13	14	21	8	2	33	430	169	446	206	13	1264
88	1264	2	38	22051	17.45	13	14	21	8	2	33	411	161	476	203	13	1264
89	1264	2	38	22195	17.56	13	14	22	9	2	35	452	174	420	204	14	1264
90	1264	2	38	22312	17.65	13	14	22	9	2	35	450	167	446	186	15	1264
91	1264	2	38	22412	17.73	13	14	22	9	2	35	432	169	481	167	15	1264
92	1264	2	38	22266	17.62	13	14	21	8	2	33	428	193	429	199	15	1264
93	1264	2	38	22110	17.49	13	14	21	8	2	33	403	206	451	190	14	1264
94	1264	2	38	22287	17.63	13	14	21	8	2	33	399	189	469	192	15	1264
95	1264	2	38	21844	17.28	13	14	21	8	2	33	389	196	455	209	15	1264
96	1264	2	38	22040	17.44	13	14	21	8	2	33	443	209	430	167	15	1264
97	1264	2	38	21883	17.31	13	14	21	8	2	33	406	190	440	213	15	1264
98	1264	2	38	22310	17.65	13	14	23	10	2	38	415	214	417	203	15	1264
99	1264	2	38	22235	17.59	13	14	21	8	2	33	449	211	387	202	15	1264
100	1264	2	38	22117	17.50	13	14	21	8	2	33	444	213	390	206	11	1264
101	1264	2	38	22085	17.47	13	14	21	8	2	33	476	188	385	208	7	1264
102	1264	2	38	22015	17.42	13	14	21	8	2	33	496	209	332	220	7	1264
103	1264	2	38	22169	17.54	13	14	21	8	2	33	506	217	335	198	8	1264
104	1264	2	38	22157	17.53	13	14	21	8	2	33	502	201	344	203	14	1264
105	1264	2	38	21643	17.12	13	14	21	8	2	33	539	190	340	182	13	1264
106	1264	2	38	21934	17.35	13	14	21	8	2	33	579	200	282	189	14	1264
107	1264	2	38	22070	17.46	13	14	21	8	2	33	614	211	256	169	14	1264
108	1264	2	38	21765	17.22	13	14	21	8	2	33	619	181	281	169	14	1264
109	1264	2	38	22035	17.43	13	14	21	8	2	33	576	204	290	180	14	1264
110	1264	2	38	22047	17.44	13	14	23	10	2	38	617	183	276	174	14	1264
111	1264	2	38	21882	17.31	13	14	21	8	2	33	647	180	264	158	15	1264
112	1264	2	38	21623	17.11	13	14	21	8	2	33	623	186	282	159	14	1264
113	1264	2	38	21800	17.25	13	14	21	8	2	33	620	194	266	170	14	1264
114	1264	2	38	21709	17.17	13	14	21	8	2	33	637	197	276	139	15	1264
115	1264	2	38	21711	17.18	13	14	21	8	2	33	592	202	280	175	15	1264
116	1264	2	38	21899	17.33	13	14	21	8	2	33	589	187	312	161	15	1264
117	1264	2	38	21826	17.27	13	14	21	8	2	33	593	206	299	151	15	1264
118	1264	2	38	21575	17.07	13	14	21	8	2	33	610	185	290	165	14	1264
119	1264	2	38	21594	17.08	13	14	21	8	2	33	550	210	301	189	14	1264
120	1264	2	38	21539	17.04	13	14	21	8	2	33	555	222	305	168	14	1264
121	1264	2	38	21390	16.92	13	14	21	8	2	33	549	189	320	191	15	1264
122	1264	2	38	21306	16.86	13	14	21	8	2	33	556	204	311	178	15	1264
123	1264	2	38	21457	16.98	13	14	21	8	2	33	576	220	299	154	15	1264
