column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	1097	2	34	30096	27.43	27	28	32	5	20	34	814	78	105	97	3	1097
2	1097	2	34	28742	26.20	25	27	32	7	15	34	182	83	67	762	3	1097
3	1097	2	34	26301	23.98	18	25	28	10	3	34	119	749	75	151	3	1097
4	1097	2	34	23568	21.48	15	15	28	13	2	34	120	142	738	94	3	1097
5	1097	2	34	28849	26.30	25	27	32	7	15	34	126	77	799	92	3	1097
6	1097	2	38	21248	19.37	14	14	26	12	2	38	547	93	368	86	3	1097
7	1097	2	38	28528	26.01	16	28	31	15	2	38	806	75	129	84	3	1097
8	1097	2	38	23471	21.40	14	16	28	14	2	38	184	69	759	81	4	1097
9	1096	2	38	23024	21.01	15	16	28	13	2	38	754	68	174	97	3	1097
10	1096	2	38	25658	23.41	16	26	29	13	2	38	156	86	768	83	3	1097
11	1096	2	38	21621	19.73	15	16	26	11	2	38	111	644	258	78	5	1097
12	1096	2	38	26049	23.77	14	26	28	14	2	38	111	90	807	85	3	1097
13	1096	2	38	20891	19.06	14	14	26	12	2	38	124	93	577	299	3	1097
14	1096	2	38	23267	21.23	14	16	27	13	2	38	118	728	143	103	4	1097
15	1096	2	38	25266	23.05	14	24	28	14	2	38	103	105	788	95	5	1097
16	1096	2	38	20838	19.01	14	14	24	10	2	38	102	109	489	393	3	1097
17	1096	2	38	26309	24.00	14	27	28	14	2	38	98	62	814	118	4	1097
18	1096	2	38	22159	20.22	14	15	27	13	2	38	116	74	359	542	5	1097
19	1096	2	38	21631	19.74	14	16	27	13	2	38	718	87	137	149	5	1097
20	1096	2	38	24398	22.26	14	24	28	14	2	38	154	77	768	92	5	1097
21	1096	2	38	29861	27.25	16	28	36	20	2	38	102	80	818	93	3	1097
22	1096	2	38	32682	29.82	24	34	37	13	5	38	122	69	822	78	5	1097
23	1096	2	38	20798	18.98	14	16	24	10	2	38	412	79	499	103	3	1097
24	1096	2	38	25910	23.64	15	25	28	13	2	38	788	82	125	97	4	1097
25	1096	2	38	30491	27.82	16	29	36	20	2	38	818	76	102	97	3	1097
26	1096	2	38	22112	20.18	14	15	25	11	2	38	234	70	690	98	4	1097
27	1096	2	38	23186	21.16	16	16	27	11	2	38	763	73	170	86	4	1097
28	1096	2	38	24104	21.99	16	16	27	11	2	38	171	66	766	88	5	1097
29	1096	2	38	20737	18.92	15	15	16	1	14	17	145	86	541	319	5	1097
30	1096	2	38	24187	22.07	14	24	28	14	2	38	120	92	782	97	5	1097
31	1096	2	38	22942	20.93	14	16	27	13	2	38	117	88	301	585	5	1097
32	1096	2	38	21484	19.60	15	16	25	10	2	38	709	77	131	175	4	1097
33	1096	2	38	21354	19.48	14	16	25	11	2	38	217	81	685	108	5	1097
34	1096	2	38	21946	20.02	15	16	25	10	2	38	733	78	182	98	5	1097
35	1096	2	38	21130	19.28	15	16	24	9	2	37	255	76	142	618	5	1097
36	1096	2	38	22404	20.44	15	16	27	12	2	38	169	576	120	226	5	1097
37	1096	2	38	24743	22.58	16	24	28	12	2	38	120	125	114	732	5	1097
38	1096	2	38	22818	20.82	15	16	27	12	2	38	111	667	116	197	5	1097
39	1096	2	38	23296	21.26	15	16	28	13	2	38	139	145	698	109	5	1097
40	1096	2	38	27991	25.54	16	27	34	18	2	38	125	77	790	99	5	1097
41	1096	2	38	20943	19.11	14	14	25	11	2	38	127	71	488	405	5	1097
42	1095	2	38	24132	22.04	14	16	28	14	2	38	114	90	759	127	5	1097
43	1095	2	38	28679	26.19	16	27	35	19	2	38	135	86	778	91	5	1097
44	1095	2	38	20794	18.99	14	14	25	11	2	38	130	88	551	321	5	1097
45	1095	2	38	20447	18.67	14	15	24	10	2	38	126	577	222	165	5	1097
46	1094	2	38	23431	21.42	14	24	27	13	2	38	130	105	756	98	5	1097
47	1094	2	38	19643	17.96	14	14	16	2	11	19	116	554	326	93	5	1097
48	1094	2	38	24396	22.30	15	24	27	12	2	38	125	754	128	82	5	1097
49	1094	2	38	21500	19.65	14	15	25	11	2	38	104	146	764	76	4	1097
50	1094	2	38	20016	18.30	14	14	24	10	2	38	123	97	567	303	4	1097
51	1094	2	38	20793	19.01	14	14	25	11	2	38	651	92	210	137	4	1097
52	1094	2	38	21102	19.29	14	15	25	11	2	38	197	91	172	629	5	1097
53	1094	2	38	22340	20.42	14	16	25	11	2	38	128	658	164	139	5	1097
54	1094	2	38	22298	20.38	15	15	26	11	2	38	664	207	141	78	4	1097
55	1094	2	38	22390	20.47	15	15	26	11	2	38	220	97	147	625	5	1097
56	1094	2	38	26438	24.17	15	26	29	14	2	38	135	79	148	728	4	1097
57	1094	2	38	21577	19.72	15	15	25	10	2	38	661	89	128	212	4	1097
58	1094	2	38	26615	24.33	15	26	31	16	2	38	797	76	127	89	5	1097
59	1094	2	38	29568	27.03	16	28	35	19	2	38	809	75	114	91	5	1097
60	1094	2	38	30905	28.25	16	33	37	21	2	38	822	79	111	78	4	1097
61	1094	2	38	32164	29.40	16	35	38	22	2	38	812	78	109	91	4	1097
62	1094	2	38	31934	29.19	16	34	38	22	2	38	817	63	128	82	4	1097
63	1094	2	38	31922	29.18	16	34	38	22	2	38	816	93	113	70	2	1097
64	1094	2	38	31830	29.10	16	34	38	22	2	38	803	88	117	82	4	1097
65	1094	2	38	31689	28.97	16	34	38	22	2	38	823	61	121	86	3	1097
66	1094	2	38	31740	29.01	16	34	38	22	2	38	841	61	119	71	2	1097
67	1094	2	38	27246	24.90	15	25	34	19	2	38	803	87	121	81	2	1097
68	1094	2	38	23393	21.38	14	16	25	11	2	38	739	90	160	102	3	1097
69	1094	2	38	22008	20.12	14	15	25	11	2	38	701	101	179	110	3	1097
70	1094	2	38	21233	19.41	14	15	25	11	2	38	677	101	208	106	2	1097
71	1094	2	38	21052	19.24	14	15	25	11	2	38	675	106	212	98	3	1097
72	1094	2	38	20492	18.73	14	14	24	10	2	38	635	116	248	93	2	1097
73	1094	2	38	20346	18.60	14	14	24	10	2	38	591	125	255	121	2	1097
74	1094	2	38	20209	18.47	14	14	24	10	2	38	554	116	286	136	2	1097
75	1094	2	38	20108	18.38	14	14	24	10	2	38	540	108	322	121	3	1097
76	1094	2	38	20009	18.29	14	14	24	10	2	38	558	125	273	135	3	1097
77	1094	2	38	19981	18.26	14	14	24	10	2	38	547	112	313	119	3	1097
78	1094	2	38	19730	18.03	13	14	22	9	2	35	497	124	328	143	2	1097
79	1094	2	38	19762	18.06	13	14	23	10	2	38	478	132	334	147	3	1097
80	1094	2	38	19611	17.93	13	14	22	9	2	35	479	131	327	155	2	1097
81	1094	2	38	19499	17.82	13	14	22	9	2	35	417	164	340	170	3	1097
82	1094	2	38	19446	17.78	13	14	22	9	2	35	409	145	376	161	3	1097
83	1094	2	38	19420	17.75	13	14	22	9	2	35	401	169	348	172	4	1097
84	1094	2	38	19356	17.69	13	14	22	9	2	35	404	142	372	172	4	1097
85	1094	2	38	19351	17.69	13	14	22	9	2	35	377	156	423	135	3	1097
86	1094	2	38	19406	17.74	13	14	22	9	2	35	397	146	394	154	3	1097
87	1094	2	38	19312	17.65	13	14	22	9	2	35	379	164	396	152	3	1097
88	1094	2	38	19227	17.57	13	14	22	9	2	35	349	157	422	162	4	1097
89	1094	2	38	19321	17.66	13	14	21	8	2	33	344	165	418	164	3	1097
90	1094	2	38	19516	17.84	13	14	22	9	2	35	335	187	398	170	4	1097
91	1094	2	38	18978	17.35	13	14	21	8	2	33	327	157	470	136	4	1097
92	1094	2	38	19143	17.50	13	14	21	8	2	33	327	156	423	184	4	1097
93	1094	2	38	19011	17.38	13	14	21	8	2	33	345	171	417	157	4	1097
94	1094	2	38	19302	17.64	13	14	21	8	2	33	346	180	390	174	4	1097
95	1094	2	38	18858	17.24	13	14	21	8	2	33	336	202	407	144	5	1097
