column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	72274229	2	34	2349124318	32.50	31	34	34	3	27	34	20943336	16271326	13270079	21557948	231540	72274229
2	72273732	2	34	2362135864	32.68	31	34	34	3	27	34	22036256	14017515	15248464	20966231	5266	72274229
3	72273138	2	34	2366623833	32.75	31	34	34	3	27	34	21472143	14944653	15078412	20777930	0	72274229
4	72272600	2	37	2612094185	36.14	37	37	37	0	37	37	20482005	15666227	15234287	20890081	0	72274229
5	72271839	2	37	2613385971	36.16	37	37	37	0	37	37	20141658	15544003	15850370	20735808	0	72274229
6	72271053	2	37	2609157591	36.10	36	37	37	1	35	37	20194618	16009365	15988408	20069979	8683	72274229
7	72270098	2	37	2608277142	36.09	36	37	37	1	35	37	20144905	15421734	16241756	20461703	0	72274229
8	72269239	2	37	2608191471	36.09	36	37	37	1	35	37	20360905	15844148	15681807	20382379	0	72274229
9	72268283	2	39	2735647619	37.85	38	39	39	1	37	39	20298614	15747189	15408488	20813992	0	72274229
10	72267331	2	39	2735217481	37.85	38	39	39	1	37	39	20443305	15804140	15562963	20456923	0	72274229
11	72266222	2	39	2734633030	37.84	38	39	39	1	37	39	20367222	15814216	15391090	20693694	0	72274229
12	72265166	2	39	2734588884	37.84	38	39	39	1	37	39	20483334	15752119	15386508	20642893	312	72274229
13	72263954	2	39	2734246829	37.84	38	39	39	1	37	39	20538695	15671391	15352406	20701462	0	72274229
14	72262607	2	41	2841691664	39.32	39	41	41	2	36	41	20565549	15634541	15388824	20659277	14416	72274229
15	72260978	2	41	2841344983	39.32	39	41	41	2	36	41	20472306	15738350	15400000	20649723	599	72274229
16	72259543	2	41	2841266125	39.32	39	41	41	2	36	41	20444175	15711509	15456907	20646813	139	72274229
17	72257910	2	41	2840540045	39.31	39	41	41	2	36	41	20392120	15755107	15505600	20605083	0	72274229
