column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	34651	2	34	940646	27.15	27	27	28	1	26	29	32857	189	1316	287	2	34651
2	34650	2	34	924277	26.67	25	27	32	7	15	34	1662	382	419	32182	5	34651
3	34650	2	34	678038	19.57	18	18	18	0	18	18	453	22816	568	10808	5	34651
4	34650	2	34	580099	16.74	15	15	15	0	15	15	455	5021	26224	2945	5	34651
5	34649	2	34	808317	23.33	15	27	27	12	2	34	405	455	33169	615	5	34651
6	34649	2	38	568111	16.40	14	14	16	2	11	19	12024	507	21172	941	5	34651
7	34647	2	38	810672	23.40	15	26	28	13	2	38	32812	339	974	517	5	34651
8	34647	2	38	576158	16.63	14	14	16	2	11	19	6113	334	27626	569	5	34651
9	34647	2	38	629570	18.17	14	16	26	12	2	38	30522	394	3098	629	4	34651
10	34647	2	38	642044	18.53	14	16	26	12	2	38	2787	352	30886	618	4	34651
11	34647	2	38	565475	16.32	15	15	16	1	14	17	1498	18583	13773	789	4	34651
12	34647	2	38	704763	20.34	14	16	28	14	2	38	507	1543	31977	616	4	34651
13	34647	2	38	599212	17.29	14	14	16	2	11	19	829	816	19693	13304	5	34651
14	34647	2	38	605896	17.49	14	14	16	2	11	19	676	29020	1931	3015	5	34651
15	34647	2	38	655481	18.92	14	14	25	11	2	38	624	2231	30791	996	5	34651
16	34647	2	38	602945	17.40	14	14	24	10	2	38	564	909	11577	21593	4	34651
17	34647	2	38	708428	20.45	14	16	27	13	2	38	532	405	31430	2276	4	34651
18	34647	2	38	662564	19.12	14	15	25	11	2	38	524	481	7155	26483	4	34651
19	34647	2	38	581529	16.78	14	16	16	2	11	19	23603	520	2401	8119	4	34651
20	34647	2	38	640393	18.48	15	16	24	9	2	37	2566	391	30358	1327	5	34651
21	34646	2	38	853063	24.62	16	27	28	12	2	38	553	351	33165	572	5	34651
22	34646	2	38	1053667	30.41	27	34	36	9	14	38	441	388	33361	451	5	34651
23	34645	2	38	560644	16.18	14	14	16	2	11	19	7959	440	25550	692	4	34651
24	34638	2	38	670279	19.35	14	15	25	11	2	38	32123	398	1626	486	5	34651
25	34637	2	38	914690	26.41	24	28	33	9	11	38	33180	335	691	427	4	34651
26	34637	2	38	552573	15.95	14	15	15	1	13	16	15088	359	18606	579	5	34651
27	34637	2	38	653936	18.88	16	16	25	9	3	38	30992	394	2713	533	5	34651
