column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	29018727	2	34	932097195	32.12	33	33	34	1	32	34	9012206	6103853	5049102	8852333	1233	29018727
2	29018705	2	34	936907209	32.29	33	33	34	1	32	34	9219070	5388541	6032537	8376458	2099	29018727
3	29018701	2	34	938937563	32.36	33	33	34	1	32	34	8853837	5819045	5998108	8343760	3951	29018727
4	29018688	2	34	935932848	32.25	33	33	34	1	32	34	8310964	6100287	6154169	8449323	3945	29018727
5	29018670	2	34	936994358	32.29	33	33	34	1	32	34	8250674	5958478	6299414	8507072	3032	29018727
6	29018669	2	38	1052720928	36.28	38	38	38	0	38	38	8319101	6202091	6331559	8163389	2529	29018727
7	29018661	2	38	1052861926	36.28	38	38	38	0	38	38	8236779	5981797	6467531	8330140	2414	29018727
8	29018655	2	38	1052878700	36.28	38	38	38	0	38	38	8351465	6141877	6218312	8304412	2589	29018727
9	29018644	2	38	1053164167	36.29	38	38	38	0	38	38	8212950	6205950	6110743	8487084	1917	29018727
10	29018628	2	38	1053220298	36.29	38	38	38	0	38	38	8320034	6190835	6156279	8349299	2181	29018727
11	29018602	2	38	1053258262	36.30	38	38	38	0	38	38	8314798	6193597	6115779	8392441	1987	29018727
12	29018579	2	38	1053303312	36.30	38	38	38	0	38	38	8390569	6177576	6072417	8375647	2370	29018727
13	29018547	2	38	1053989415	36.32	38	38	38	0	38	38	8399290	6113348	6090048	8413698	2163	29018727
14	29018509	2	38	1054064727	36.32	38	38	38	0	38	38	8421145	6097525	6082546	8414947	2346	29018727
15	29018471	2	38	1054054727	36.32	38	38	38	0	38	38	8372120	6163396	6063597	8417127	2231	29018727
16	29018434	2	38	1054197495	36.33	38	38	38	0	38	38	8343409	6114177	6121248	8437307	2293	29018727
17	29018391	2	38	1054217360	36.33	38	38	38	0	38	38	8367557	6127245	6111726	8409666	2197	29018727
18	29018358	2	38	1053849917	36.32	38	38	38	0	38	38	8341236	6187424	6096786	8390982	1930	29018727
19	29018323	2	38	1054101709	36.33	38	38	38	0	38	38	8360780	6134827	6120271	8400699	1746	29018727
20	29018271	2	38	1053859468	36.32	38	38	38	0	38	38	8355179	6152848	6137208	8370880	2156	29018727
21	29018210	2	38	1053825513	36.32	38	38	38	0	38	38	8332032	6189880	6111366	8382183	2749	29018727
22	29018164	2	38	1053757162	36.31	38	38	38	0	38	38	8335755	6180646	6107361	8392085	2317	29018727
23	29018117	2	38	1054136269	36.33	38	38	38	0	38	38	8333020	6174701	6121354	8387070	1972	29018727
24	29018064	2	38	1053787249	36.31	38	38	38	0	38	38	8322777	6196001	6131459	8365067	2760	29018727
25	29018001	2	38	1053686956	36.31	38	38	38	0	38	38	8330891	6188729	6147041	8348871	2469	29018727
26	29017949	2	38	1053501936	36.31	38	38	38	0	38	38	8329137	6174038	6158781	8353327	2666	29018727
27	29017889	2	38	1053598214	36.31	38	38	38	0	38	38	8297991	6205121	6169703	8342652	2422	29018727
28	29017829	2	38	1053261318	36.30	38	38	38	0	38	38	8303769	6209618	6166154	8335159	3129	29018727
29	29017767	2	38	1053488122	36.30	38	38	38	0	38	38	8312542	6198470	6164097	8340470	2188	29018727
30	29017712	2	38	1053734353	36.31	38	38	38	0	38	38	8293226	6213804	6176577	8331512	2593	29018727
31	29017645	2	38	1053521291	36.31	38	38	38	0	38	38	8303965	6208358	6169242	8332977	3103	29018727
32	29017576	2	38	1053329948	36.30	38	38	38	0	38	38	8323573	6204767	6156289	8330430	2517	29018727
33	29017504	2	38	1053221845	36.30	38	38	38	0	38	38	8312391	6210579	6161107	8330448	2979	29018727
34	29017433	2	38	1053090753	36.29	38	38	38	0	38	38	8324010	6193193	6182130	8314982	3118	29018727
35	29017373	2	38	1053146668	36.29	38	38	38	0	38	38	8334236	6198686	6182944	8298867	2640	29018727
36	29017322	2	38	1052711482	36.28	38	38	38	0	38	38	8318685	6212991	6168326	8314140	3180	29018727
37	29017255	2	38	1052837481	36.28	38	38	38	0	38	38	8323265	6201289	6182476	8307417	2808	29018727
38	29017192	2	38	1052595008	36.27	38	38	38	0	38	38	8319844	6203693	6204351	8286923	2381	29018727
39	29017131	2	38	1052421522	36.27	38	38	38	0	38	38	8289361	6229260	6195583	8300098	2829	29018727
40	29017069	2	38	1052321218	36.27	38	38	38	0	38	38	8298665	6222191	6190186	8302715	3312	29018727
41	29017012	2	38	1051978528	36.25	38	38	38	0	38	38	8313140	6203466	6189258	8307168	3980	29018727
42	29016956	2	38	1051895722	36.25	38	38	38	0	38	38	8296959	6226699	6189119	8301832	2347	29018727
43	29016895	2	38	1050207787	36.19	38	38	38	0	38	38	8305137	6222429	6187900	8300708	721	29018727
44	29016838	2	38	1051005002	36.22	38	38	38	0	38	38	8311544	6211912	6195033	8296408	1941	29018727
45	29016773	2	38	1051177130	36.23	38	38	38	0	38	38	8298692	6225942	6194270	8294327	3542	29018727
