column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	27209935	2	34	892646714	32.81	33	34	34	1	32	34	8228723	5904012	5003652	8055039	18509	27209935
2	27209919	2	34	896340439	32.94	33	34	34	1	32	34	8249653	5520546	5597229	7840836	1655	27209935
3	27209902	2	34	897385730	32.98	33	34	34	1	32	34	8026014	5757835	5643921	7782098	34	27209935
4	27209881	2	34	897528505	32.99	33	34	34	1	32	34	7757190	5786735	5670812	7995112	32	27209935
5	27209865	2	34	898324910	33.01	33	34	34	1	32	34	7805111	5560519	5842243	8001787	205	27209935
6	27209858	2	38	996396753	36.62	37	38	38	1	36	38	7897017	5752164	5836141	7724456	80	27209935
7	27209846	2	38	1003295494	36.87	38	38	38	0	38	38	7859333	5573464	5909534	7867124	391	27209935
8	27209835	2	38	1007174949	37.02	38	38	38	0	38	38	7921633	5703716	5752167	7832235	84	27209935
9	27209821	14	38	1008449152	37.06	38	38	38	0	38	38	7821039	5750563	5677479	7960740	0	27209935
10	27209793	14	38	1009022083	37.08	38	38	38	0	38	38	7875886	5755849	5724587	7853471	0	27209935
11	27209750	14	38	1009232085	37.09	38	38	38	0	38	38	7856636	5771265	5691210	7890639	0	27209935
12	27209696	14	38	1009109379	37.09	38	38	38	0	38	38	7874629	5759955	5681944	7893168	0	27209935
13	27209643	2	38	1009071655	37.09	38	38	38	0	38	38	7911415	5727619	5680404	7889904	301	27209935
14	27209572	14	38	1008946199	37.08	38	38	38	0	38	38	7912351	5708790	5683359	7905072	0	27209935
15	27209509	14	38	1008661894	37.07	38	38	38	0	38	38	7878935	5757670	5674334	7898570	0	27209935
16	27209428	14	38	1008518624	37.07	38	38	38	0	38	38	7874759	5725225	5701507	7907937	0	27209935
17	27209334	14	38	1008632495	37.07	38	38	38	0	38	38	7860939	5742953	5691230	7914212	0	27209935
18	27209243	2	38	1008362705	37.06	38	38	38	0	38	38	7841998	5786640	5690954	7889631	20	27209935
19	27209143	14	38	1008393841	37.06	38	38	38	0	38	38	7846678	5755712	5709046	7897707	0	27209935
20	27209040	14	38	1008120885	37.05	38	38	38	0	38	38	7832705	5770885	5729838	7875612	0	27209935
21	27208939	14	38	1007947218	37.04	38	38	38	0	38	38	7807622	5800738	5718728	7881851	0	27209935
22	27208850	14	38	1007761244	37.04	38	38	38	0	38	38	7816033	5789858	5733952	7869007	0	27209935
23	27208755	2	38	1007199054	37.02	38	38	38	0	38	38	7812025	5791158	5742770	7862801	1	27209935
24	27208657	2	38	1006492413	36.99	38	38	38	0	38	38	7798071	5813392	5750459	7846290	445	27209935
25	27208559	2	38	1005937613	36.97	38	38	38	0	38	38	7805295	5802723	5764175	7835224	1142	27209935
26	27208422	2	38	1005519533	36.96	38	38	38	0	38	38	7802471	5792571	5768782	7842702	1896	27209935
27	27208307	14	38	1005260569	36.95	38	38	38	0	38	38	7769819	5830761	5778601	7829126	0	27209935
28	27208164	14	38	1005167229	36.94	38	38	38	0	38	38	7781165	5818738	5778531	7829730	0	27209935
