column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	47729	2	34	1542283	32.31	33	33	34	1	32	34	13387	11228	9590	13426	98	47729
2	47709	18	34	1551620	32.52	33	33	34	1	32	34	13849	9777	10612	13471	0	47729
3	47702	18	34	1556478	32.63	33	33	34	1	32	34	13325	10616	10784	12977	0	47729
4	47700	15	34	1558621	32.68	33	34	34	1	32	34	13033	10974	10519	13174	0	47729
5	47700	15	34	1562033	32.75	33	34	34	1	32	34	13176	10244	11091	13189	0	47729
6	47700	14	38	1762026	36.94	38	38	38	0	38	38	13333	10326	10943	13098	0	47729
7	47700	14	38	1746638	36.62	37	38	38	1	36	38	12834	10362	11266	13238	0	47729
8	47700	14	38	1752620	36.74	38	38	38	0	38	38	13172	10962	10722	12844	0	47729
9	47700	14	38	1755819	36.81	38	38	38	0	38	38	12560	11168	10681	13291	0	47729
10	47700	14	38	1756265	36.82	38	38	38	0	38	38	12962	11043	10727	12968	0	47729
11	47700	14	38	1755175	36.80	38	38	38	0	38	38	13180	10777	10576	13167	0	47729
12	47700	14	38	1753268	36.76	38	38	38	0	38	38	13011	11303	10378	13008	0	47729
13	47700	14	38	1754723	36.79	38	38	38	0	38	38	13265	10719	10411	13305	0	47729
14	47699	14	38	1756139	36.82	38	38	38	0	38	38	13281	10591	10655	13172	0	47729
15	47699	14	38	1757366	36.84	38	38	38	0	38	38	13426	10740	10589	12944	0	47729
16	47699	14	38	1755170	36.80	38	38	38	0	38	38	13077	10762	10916	12944	0	47729
17	47699	14	38	1757093	36.84	38	38	38	0	38	38	13395	10962	10432	12910	0	47729
18	47699	14	38	1758034	36.86	38	38	38	0	38	38	13011	10795	10979	12914	0	47729
19	47699	14	38	1758522	36.87	38	38	38	0	38	38	13007	10853	10973	12866	0	47729
20	47699	14	38	1757839	36.85	38	38	38	0	38	38	13051	10862	10603	13183	0	47729
21	47699	14	38	1757088	36.84	38	38	38	0	38	38	13081	10874	10462	13282	0	47729
22	47698	14	38	1757351	36.84	38	38	38	0	38	38	13100	10962	10401	13235	0	47729
23	47698	14	38	1759765	36.89	38	38	38	0	38	38	13147	10876	10457	13218	0	47729
24	47698	14	38	1757727	36.85	38	38	38	0	38	38	13187	11129	10479	12903	0	47729
25	47698	14	38	1757886	36.85	38	38	38	0	38	38	13312	10905	10697	12784	0	47729
26	47698	14	38	1754916	36.79	38	38	38	0	38	38	13395	10638	10651	13014	0	47729
27	47698	14	38	1755353	36.80	38	38	38	0	38	38	13238	10775	10778	12907	0	47729
28	47698	14	38	1754038	36.77	38	38	38	0	38	38	12964	10963	10525	13246	0	47729
29	47698	14	38	1752713	36.75	38	38	38	0	38	38	13120	10732	10586	13260	0	47729
30	47698	14	38	1750784	36.71	38	38	38	0	38	38	13359	10646	10780	12913	0	47729
31	47698	14	38	1751565	36.72	38	38	38	0	38	38	12937	10984	10722	13055	0	47729
32	47697	14	38	1751261	36.72	38	38	38	0	38	38	13279	10692	10342	13384	0	47729
33	47696	14	38	1750685	36.71	38	38	38	0	38	38	13298	10560	10567	13271	0	47729
34	47696	14	38	1749261	36.68	38	38	38	0	38	38	13069	10764	10875	12988	0	47729
35	47696	14	38	1750391	36.70	38	38	38	0	38	38	13405	11080	10428	12783	0	47729
36	47695	14	38	1748400	36.66	38	38	38	0	38	38	13045	10866	10636	13148	0	47729
37	47695	14	38	1749149	36.67	38	38	38	0	38	38	13330	10811	10437	13117	0	47729
38	47694	14	38	1747307	36.64	38	38	38	0	38	38	13037	10458	10925	13274	0	47729
