column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	38090	2	34	1229882	32.29	33	33	34	1	32	34	10745	8924	7515	10811	95	38090
2	38060	18	34	1238152	32.53	33	33	34	1	32	34	10962	7920	8635	10543	0	38090
3	38047	18	34	1241334	32.63	33	33	34	1	32	34	10134	8676	9025	10212	0	38090
4	38047	15	34	1241074	32.62	33	34	34	1	32	34	10072	9190	8491	10294	0	38090
5	38047	15	34	1243923	32.69	33	34	34	1	32	34	10430	8296	8896	10425	0	38090
6	38047	14	38	1402026	36.85	38	38	38	0	38	38	10246	8366	9156	10279	0	38090
7	38047	14	38	1392033	36.59	37	38	38	1	36	38	10186	8274	9346	10241	0	38090
8	38047	14	38	1396243	36.70	38	38	38	0	38	38	10157	8992	8769	10129	0	38090
9	38047	2	38	1401191	36.83	38	38	38	0	38	38	9908	8950	8661	10527	1	38090
10	38047	14	38	1399257	36.78	38	38	38	0	38	38	10293	8848	8654	10252	0	38090
11	38047	14	38	1398806	36.77	38	38	38	0	38	38	10069	8903	8654	10421	0	38090
12	38047	14	38	1396666	36.71	38	38	38	0	38	38	10061	9169	8415	10402	0	38090
13	38047	14	38	1398132	36.75	38	38	38	0	38	38	10337	8885	8478	10347	0	38090
14	38047	14	38	1398920	36.77	38	38	38	0	38	38	10578	8545	8591	10333	0	38090
15	38047	14	38	1400222	36.80	38	38	38	0	38	38	10580	8551	8600	10316	0	38090
16	38047	14	38	1397887	36.74	38	38	38	0	38	38	10471	8587	8811	10178	0	38090
17	38047	14	38	1399969	36.80	38	38	38	0	38	38	10395	8967	8734	9951	0	38090
18	38046	14	38	1399362	36.78	38	38	38	0	38	38	10259	8450	9096	10241	0	38090
19	38046	14	38	1401007	36.82	38	38	38	0	38	38	10230	8579	9057	10180	0	38090
20	38046	14	38	1400626	36.81	38	38	38	0	38	38	10325	8976	8536	10209	0	38090
21	38046	14	38	1400203	36.80	38	38	38	0	38	38	10347	8624	8579	10496	0	38090
22	38046	14	38	1400504	36.81	38	38	38	0	38	38	10264	8841	8639	10302	0	38090
23	38046	14	38	1400843	36.82	38	38	38	0	38	38	10048	8845	8676	10477	0	38090
24	38046	14	38	1400204	36.80	38	38	38	0	38	38	10365	8967	8470	10244	0	38090
25	38046	14	38	1399950	36.80	38	38	38	0	38	38	10418	8805	8733	10090	0	38090
26	38046	14	38	1396406	36.70	38	38	38	0	38	38	10579	8699	8597	10171	0	38090
27	38046	14	38	1397070	36.72	38	38	38	0	38	38	10250	8948	8782	10066	0	38090
