column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	29811984	2	34	943239497	31.64	32	33	34	2	29	34	9192512	6445080	5321539	8833238	19615	29811984
2	29811962	2	34	948554235	31.82	32	33	34	2	29	34	9370827	5910231	6223504	8289851	17549	29811984
3	29811948	2	34	950274791	31.88	32	33	34	2	29	34	8949877	6280411	6249358	8316335	15967	29811984
4	29811926	2	34	944875078	31.69	32	33	34	2	29	34	8480192	6438590	6251382	8624680	17082	29811984
5	29811903	2	34	944635879	31.69	32	33	34	2	29	34	8571785	6113600	6387927	8722165	16426	29811984
6	29811886	2	38	1061047458	35.59	37	38	38	1	36	38	8628108	6348316	6442563	8378512	14387	29811984
7	29811870	2	38	1060683730	35.58	37	38	38	1	36	38	8566843	6110132	6526933	8592708	15254	29811984
8	29811850	2	38	1059930726	35.55	37	38	38	1	36	38	8687835	6250696	6315241	8543220	14858	29811984
9	29811819	2	38	1058915102	35.52	37	38	38	1	36	38	8563308	6298729	6243976	8691442	14364	29811984
10	29811790	2	38	1059189677	35.53	37	38	38	1	36	38	8620119	6318428	6278967	8579102	15174	29811984
11	29811752	2	38	1058591186	35.51	37	38	38	1	36	38	8598383	6343810	6237618	8615918	16023	29811984
12	29811708	2	38	1058225948	35.50	37	38	38	1	36	38	8630375	6330547	6228628	8607624	14534	29811984
13	29811637	2	38	1058385480	35.50	37	38	38	1	36	38	8668580	6282691	6212882	8632524	14960	29811984
14	29811540	2	38	1057834039	35.48	37	38	38	1	36	38	8688524	6258950	6213667	8635896	14503	29811984
15	29811437	2	38	1057402245	35.47	37	38	38	1	36	38	8637337	6323575	6202383	8633965	14177	29811984
16	29811328	2	38	1056660027	35.44	37	38	38	1	36	38	8611186	6302450	6234990	8648637	14065	29811984
17	29811230	2	38	1055372912	35.40	37	38	38	1	36	38	8636479	6291061	6246563	8621249	15878	29811984
18	29811116	2	38	1055330757	35.40	37	38	38	1	36	38	8584352	6351970	6233341	8626231	15222	29811984
19	29811010	2	38	1055268469	35.40	37	38	38	1	36	38	8596780	6316151	6255616	8627478	14985	29811984
20	29810886	2	38	1054673295	35.38	37	38	38	1	36	38	8593853	6332135	6278392	8591222	15284	29811984
