column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	28763899	2	34	932177983	32.41	33	33	34	1	32	34	8685832	6244984	5289311	8541905	1867	28763899
2	28763897	2	34	936710029	32.57	33	33	34	1	32	34	9013323	5409434	6030586	8306350	4204	28763899
3	28763893	2	34	939016030	32.65	33	33	34	1	32	34	8731396	5791086	5948234	8286136	7041	28763899
4	28763888	2	34	937290117	32.59	33	33	34	1	32	34	8238835	6052023	6138037	8327832	7161	28763899
5	28763883	2	34	938515440	32.63	33	33	34	1	32	34	8221303	5919381	6224338	8390834	8027	28763899
6	28763878	2	38	1055593674	36.70	38	38	38	0	38	38	8223997	6175836	6243642	8111468	8935	28763899
7	28763874	2	38	1055608392	36.70	38	38	38	0	38	38	8141413	5949139	6406757	8258504	8061	28763899
8	28763871	2	38	1055829660	36.71	38	38	38	0	38	38	8252847	6072026	6169846	8261586	7566	28763899
9	28763865	2	38	1055851077	36.71	38	38	38	0	38	38	8112054	6149486	6068910	8426292	7123	28763899
10	28763858	2	38	1055733659	36.70	38	38	38	0	38	38	8217612	6160523	6130066	8247807	7850	28763899
11	28763844	2	38	1055972234	36.71	38	38	38	0	38	38	8224747	6147962	6078482	8305162	7491	28763899
12	28763828	2	38	1055668632	36.70	38	38	38	0	38	38	8296979	6138101	6040763	8279034	8951	28763899
13	28763807	2	38	1056003453	36.71	38	38	38	0	38	38	8296627	6072423	6064850	8322501	7406	28763899
14	28763794	2	38	1056045814	36.71	38	38	38	0	38	38	8315463	6051956	6054712	8334099	7564	28763899
15	28763766	2	38	1055239241	36.69	38	38	38	0	38	38	8281950	6111662	6034904	8328816	6434	28763899
16	28763742	2	38	1055946392	36.71	38	38	38	0	38	38	8252861	6069813	6094043	8340183	6842	28763899
17	28763714	2	38	1056226913	36.72	38	38	38	0	38	38	8273186	6073232	6086061	8324286	6949	28763899
18	28763688	2	38	1054991754	36.68	38	38	38	0	38	38	8251037	6131098	6079313	8295049	7191	28763899
19	28763657	2	38	1055780299	36.71	38	38	38	0	38	38	8260697	6094760	6093773	8307224	7203	28763899
20	28763624	2	38	1056083804	36.72	38	38	38	0	38	38	8260275	6105640	6097067	8293040	7602	28763899
21	28763587	2	38	1056139041	36.72	38	38	38	0	38	38	8235056	6144691	6084040	8291256	8544	28763899
22	28763559	2	38	1055899587	36.71	38	38	38	0	38	38	8243764	6134705	6070564	8306862	7664	28763899
23	28763538	2	38	1056245179	36.72	38	38	38	0	38	38	8235740	6120783	6086374	8313015	7626	28763899
24	28763502	2	38	1056087142	36.72	38	38	38	0	38	38	8226031	6141817	6101295	8286078	8281	28763899
25	28763471	2	38	1056034320	36.71	38	38	38	0	38	38	8240888	6130241	6112319	8272364	7659	28763899
26	28763430	2	38	1055912699	36.71	38	38	38	0	38	38	8245455	6111184	6115109	8283137	8545	28763899
