column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	28780629	2	34	930545940	32.33	33	33	34	1	32	34	8189980	6477550	3749533	10361724	1842	28780629
2	28780626	2	34	934024868	32.45	33	33	34	1	32	34	9435107	5279588	5875440	8186409	4082	28780629
3	28780620	2	34	936129841	32.53	33	33	34	1	32	34	8880740	5702014	5929355	8261602	6909	28780629
4	28780618	2	34	933971671	32.45	33	33	34	1	32	34	8239863	6093719	5840079	8599929	7028	28780629
5	28780614	2	34	935167737	32.49	33	33	34	1	32	34	8067184	5792529	6132776	8780317	7808	28780629
6	28780610	2	38	1051399642	36.53	38	38	38	0	38	38	8211030	6192024	6312053	8056653	8850	28780629
7	28780604	2	38	1051492905	36.53	38	38	38	0	38	38	7986590	5751709	6607530	8426894	7881	28780629
8	28780596	2	38	1051262118	36.53	38	38	38	0	38	38	8355568	6047465	6327983	8042200	7380	28780629
9	28780582	2	38	1051557002	36.54	38	38	38	0	38	38	8118172	6140618	6032308	8482429	7055	28780629
10	28780573	2	38	1051360907	36.53	38	38	38	0	38	38	8211871	6240739	6124286	8195993	7684	28780629
11	28780556	2	38	1051671457	36.54	38	38	38	0	38	38	8132131	6243410	6016419	8381190	7406	28780629
12	28780544	2	38	1051345976	36.53	38	38	38	0	38	38	8292815	6158506	6009809	8310646	8768	28780629
13	28780524	2	38	1051679212	36.54	38	38	38	0	38	38	8317980	6066887	5995390	8392972	7295	28780629
14	28780488	2	38	1051658891	36.54	38	38	38	0	38	38	8331632	6045024	6050712	8345635	7485	28780629
15	28780446	2	38	1050753209	36.51	38	38	38	0	38	38	8275971	6116069	6030041	8351985	6380	28780629
16	28780406	2	38	1051397865	36.53	38	38	38	0	38	38	8244154	6085368	6055518	8388636	6730	28780629
17	28780371	2	38	1051658618	36.54	38	38	38	0	38	38	8271414	6091083	6074049	8336921	6904	28780629
18	28780334	2	38	1050416556	36.50	38	38	38	0	38	38	8224148	6159097	6087878	8302095	7116	28780629
19	28780287	2	38	1051173284	36.52	38	38	38	0	38	38	8208765	6131703	6088449	8344232	7138	28780629
20	28780248	2	38	1051374270	36.53	38	38	38	0	38	38	8242201	6136060	6109162	8285271	7554	28780629
21	28780201	2	38	1051427971	36.53	38	38	38	0	38	38	8214504	6160950	6082242	8314064	8441	28780629
22	28780166	2	38	1051098316	36.52	38	38	38	0	38	38	8215216	6153767	6045958	8357717	7508	28780629
23	28780114	2	38	1051409402	36.53	38	38	38	0	38	38	8228468	6141444	6076121	8326585	7496	28780629
24	28780057	2	38	1051234764	36.53	38	38	38	0	38	38	8242765	6155455	6079494	8294152	8191	28780629
25	28779997	2	38	1051190213	36.53	38	38	38	0	38	38	8230170	6152493	6074217	8315631	7486	28780629
26	28779936	2	38	1051020736	36.52	38	38	38	0	38	38	8239445	6131480	6109862	8290751	8398	28780629
27	28779875	2	38	1051100487	36.52	38	38	38	0	38	38	8204918	6165564	6129768	8271446	8179	28780629
28	28779826	2	38	1051074076	36.52	38	38	38	0	38	38	8211514	6175296	6109356	8275234	8426	28780629
29	28779754	2	38	1050182749	36.49	38	38	38	0	38	38	8213779	6164407	6138332	8255270	7966	28780629
30	28779697	2	38	1050735732	36.51	38	38	38	0	38	38	8198558	6180202	6136317	8255566	9054	28780629
31	28779623	2	38	1051158739	36.52	38	38	38	0	38	38	8197554	6184611	6116156	8273149	8153	28780629
32	28779554	2	38	1051189048	36.53	38	38	38	0	38	38	8224605	6170388	6115380	8261054	8127	28780629
33	28779498	2	38	1051065851	36.52	38	38	38	0	38	38	8220552	6165284	6115138	8270204	8320	28780629
34	28779434	2	38	1050714099	36.51	38	38	38	0	38	38	8224229	6155985	6122353	8267668	9199	28780629
35	28779374	2	38	1050795852	36.51	38	38	38	0	38	38	8236877	6155796	6138306	8240429	7966	28780629
36	28779308	2	38	1050417410	36.50	38	38	38	0	38	38	8232197	6172531	6119823	8245126	9631	28780629
37	28779231	2	38	1049445073	36.47	38	38	38	0	38	38	8232755	6163161	6130845	8244089	8381	28780629
38	28779187	2	38	1049958386	36.48	38	38	38	0	38	38	8230782	6160314	6163232	8215797	9062	28780629
39	28779122	2	38	1048990109	36.45	38	38	38	0	38	38	8202178	6186324	6166491	8215121	9008	28780629
40	28779050	2	38	1049382870	36.46	38	38	38	0	38	38	8197523	6201415	6135647	8235094	9371	28780629
41	28778989	2	38	1049902316	36.48	38	38	38	0	38	38	8212115	6182453	6148107	8227272	9042	28780629
42	28778929	2	38	1049701461	36.47	38	38	38	0	38	38	8209814	6191840	6153984	8213967	9324	28780629
43	28778868	2	38	1047330485	36.39	38	38	38	0	38	38	8208993	6182330	6134621	8249971	2953	28780629
44	28778794	2	38	1048426761	36.43	38	38	38	0	38	38	8219572	6176993	6147648	8227475	7106	28780629
45	28778724	2	38	1048837859	36.44	38	38	38	0	38	38	8213911	6186223	6147310	8222865	8415	28780629
46	28778657	2	38	1048387260	36.43	38	38	38	0	38	38	8216131	6175173	6137690	8240498	9165	28780629
47	28778585	2	38	1048292783	36.43	38	38	38	0	38	38	8211093	6177172	6164603	8216318	9399	28780629
48	28778504	2	38	1048010754	36.42	38	38	38	0	38	38	8206846	6206347	6151704	8202378	11229	28780629
49	28778415	2	38	1048050954	36.42	38	38	38	0	38	38	8201646	6190958	6148819	8224455	12537	28780629
50	28778344	14	38	1028145188	35.73	37	38	38	1	36	38	8216206	6184923	6187499	8189716	0	28780629
51	28778254	14	38	1039844987	36.13	37	38	38	1	36	38	8203965	6196340	6166843	8211106	0	28780629
52	28778147	14	38	1043751046	36.27	38	38	38	0	38	38	8203217	6201557	6147804	8225569	0	28780629
53	28778052	2	38	1040137263	36.14	38	38	38	0	38	38	8179193	6141926	6129933	8161848	165152	28780629
54	28777954	2	38	1042118830	36.21	38	38	38	0	38	38	8182093	6164695	6137354	8192259	101553	28780629
55	28777851	2	38	1041986780	36.21	38	38	38	0	38	38	8190548	6162813	6132844	8195154	96492	28780629
56	28777752	2	38	1042182201	36.21	38	38	38	0	38	38	8195866	6152043	6149560	8176187	104096	28780629
57	28777654	2	38	1038350862	36.08	38	38	38	0	38	38	8147639	6155676	6133169	8155598	185572	28780629
58	28777531	2	38	1039465633	36.12	38	38	38	0	38	38	8155521	6160961	6126921	8167823	166305	28780629
59	28777410	2	38	1040516440	36.16	38	38	38	0	38	38	8181915	6168395	6155647	8168710	102743	28780629
60	28777288	2	38	1040982075	36.17	38	38	38	0	38	38	8174281	6189028	6149743	8163919	100317	28780629
61	28777149	2	38	1040164556	36.15	38	38	38	0	38	38	8169495	6180342	6127976	8195586	103750	28780629
62	28777016	2	38	1040757419	36.17	38	38	38	0	38	38	8166039	6170838	6151968	8181581	106590	28780629
63	28776881	2	38	1039876935	36.14	38	38	38	0	38	38	8179837	6185003	6130308	8175374	106359	28780629
64	28776740	2	38	1040040610	36.14	38	38	38	0	38	38	8181310	6179782	6124574	8181274	109800	28780629
65	28776592	2	38	1039135327	36.11	38	38	38	0	38	38	8197077	6160218	6146485	8165474	107338	28780629
66	28776424	2	38	1038983737	36.11	38	38	38	0	38	38	8184610	6164584	6148761	8166200	112269	28780629
67	28776235	2	38	1037936460	36.07	38	38	38	0	38	38	8175147	6168661	6144055	8175700	112672	28780629
68	28776057	2	38	1038362666	36.08	38	38	38	0	38	38	8180969	6163886	6160733	8160058	110411	28780629
69	28775879	2	38	1036985171	36.04	38	38	38	0	38	38	8159969	6183288	6152675	8168789	111158	28780629
70	28775687	2	38	1037494608	36.05	38	38	38	0	38	38	8171481	6175434	6150374	8168679	109719	28780629
71	28775488	2	38	1036517363	36.02	38	38	38	0	38	38	8176831	6166202	6155486	8167607	109362	28780629
72	28775284	2	38	1036990908	36.04	38	38	38	0	38	38	8154108	6190912	6151539	8170944	107781	28780629
73	28775029	2	38	1035581091	35.99	38	38	38	0	38	38	8168378	6175711	6129225	8189713	112002	28780629
74	28774782	2	38	1035633837	35.99	38	38	38	0	38	38	8183646	6155951	6148829	8171657	114699	28780629
75	28774512	2	38	1034376324	35.95	38	38	38	0	38	38	8172054	6173943	6141272	8169252	117991	28780629
76	28774262	2	38	1034871150	35.97	38	38	38	0	38	38	8171605	6168694	6130058	8188041	115864	28780629
77	28773971	2	38	1033361153	35.91	38	38	38	0	38	38	8188354	6159572	6158582	8152575	114888	28780629
78	28773642	2	38	1033676189	35.92	38	38	38	0	38	38	8182554	6161595	6154584	8162760	112149	28780629
79	28773304	2	38	1032769512	35.89	38	38	38	0	38	38	8166141	6170476	6157083	8172270	107334	28780629
80	28772929	2	38	1032713326	35.89	38	38	38	0	38	38	8169591	6185126	6162234	8142679	113299	28780629
81	28772516	2	38	1031744768	35.86	38	38	38	0	38	38	8168871	6188415	6136748	8166002	112480	28780629
82	28772090	2	38	1032203620	35.88	38	38	38	0	38	38	8171258	6181280	6144598	8164489	110465	28780629
83	28771655	2	38	1030949557	35.83	38	38	38	0	38	38	8172266	6173697	6156685	8160841	108166	28780629
84	28771194	2	38	1030885840	35.83	38	38	38	0	38	38	8165469	6186480	6144658	8170398	104189	28780629
85	28770718	2	38	1030005403	35.80	37	38	38	1	36	38	8174899	6179584	6132866	8184949	98420	28780629
86	28770248	2	38	1030405248	35.81	38	38	38	0	38	38	8189571	6154775	6152186	8176056	97660	28780629
87	28769728	2	38	1028912300	35.76	37	38	38	1	36	38	8179531	6172322	6159758	8158878	99239	28780629
88	28769109	2	38	1029049023	35.77	37	38	38	1	36	38	8169142	6176971	6150519	8172079	100398	28780629
89	28768473	2	38	1027244073	35.71	37	38	38	1	36	38	8177364	6168336	6162361	8159281	101131	28780629
90	28767805	2	38	1027722951	35.72	37	38	38	1	36	38	8173134	6180720	6165030	8152874	96047	28780629
91	28767104	2	38	1026274726	35.68	37	38	38	1	36	38	8159568	6176903	6157692	8176693	96248	28780629
92	28766365	2	38	1026903970	35.70	37	38	38	1	36	38	8167158	6178527	6165788	8159705	95187	28780629
93	28765589	2	38	1025574139	35.65	37	38	38	1	36	38	8167712	6182893	6148527	8169950	96507	28780629
94	28764794	2	38	1025298018	35.64	37	38	38	1	36	38	8175726	6169055	6140600	8179586	99827	28780629
95	28764040	2	38	1022876274	35.56	37	38	38	1	36	38	8179541	6164447	6157656	8158093	104303	28780629
96	28763353	2	38	1023371489	35.58	37	38	38	1	36	38	8171628	6169241	6150795	8170230	101459	28780629
97	28763321	2	38	1021562586	35.52	37	38	38	1	36	38	8175700	6166646	6142831	8175092	103052	28780629
98	28763297	2	38	1021988698	35.53	37	38	38	1	36	38	8186245	6159881	6163777	8153187	100207	28780629
99	28763277	2	38	1020516076	35.48	37	38	38	1	36	38	8159424	6181795	6164464	8159413	98181	28780629
100	28763255	2	38	1020723407	35.49	37	38	38	1	36	38	8167943	6188951	6151445	8163886	91030	28780629
101	28763237	2	38	1019149634	35.43	37	38	38	1	36	38	8176502	6164620	6166705	8161924	93486	28780629
