column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	49327	2	34	1610247	32.64	33	33	34	1	32	34	13795	11613	10078	13747	94	49327
2	49311	18	34	1622610	32.91	33	33	34	1	32	34	14660	10146	10786	13719	0	49327
3	49307	18	34	1624482	32.95	33	34	34	1	32	34	13867	10611	10862	13967	0	49327
4	49304	15	34	1624056	32.94	33	34	34	1	32	34	13876	11093	10572	13763	0	49327
5	49304	2	34	1626681	32.99	33	34	34	1	32	34	13918	10460	10984	13941	1	49327
6	49304	14	38	1839538	37.31	38	38	38	0	38	38	13566	10685	11261	13792	0	49327
7	49304	14	38	1819246	36.90	37	38	38	1	36	38	13241	10471	11502	14090	0	49327
8	49304	14	38	1822071	36.96	38	38	38	0	38	38	13449	11210	10939	13706	0	49327
9	49304	14	38	1825740	37.03	38	38	38	0	38	38	13101	11176	10892	14135	0	49327
10	49303	14	38	1824768	37.01	38	38	38	0	38	38	13739	11058	10826	13680	0	49327
11	49303	14	38	1824331	37.00	38	38	38	0	38	38	13570	11080	10924	13729	0	49327
12	49303	14	38	1822144	36.96	38	38	38	0	38	38	13502	11328	10622	13851	0	49327
13	49303	14	38	1822272	36.96	38	38	38	0	38	38	13802	11016	10736	13749	0	49327
14	49303	14	38	1824206	37.00	38	38	38	0	38	38	13780	10742	10786	13995	0	49327
15	49302	14	38	1825753	37.03	38	38	38	0	38	38	13753	10952	10811	13786	0	49327
16	49302	14	38	1823723	36.99	38	38	38	0	38	38	13779	11009	10713	13801	0	49327
17	49302	14	38	1826429	37.05	38	38	38	0	38	38	13845	11238	10578	13641	0	49327
18	49302	14	38	1825396	37.02	38	38	38	0	38	38	13567	11013	11067	13655	0	49327
19	49302	14	38	1826812	37.05	38	38	38	0	38	38	13588	11018	11081	13615	0	49327
20	49302	14	38	1826760	37.05	38	38	38	0	38	38	13508	11099	10806	13889	0	49327
21	49302	14	38	1828394	37.09	38	38	38	0	38	38	13547	11183	10643	13929	0	49327
22	49302	14	38	1827854	37.07	38	38	38	0	38	38	13535	11025	10741	14001	0	49327
23	49302	14	38	1829057	37.10	38	38	38	0	38	38	13527	10951	10723	14101	0	49327
24	49301	14	38	1827480	37.07	38	38	38	0	38	38	13719	11134	10706	13742	0	49327
25	49300	14	38	1827523	37.07	38	38	38	0	38	38	13800	11061	10704	13735	0	49327
26	49299	14	38	1824500	37.01	38	38	38	0	38	38	13958	10791	10825	13725	0	49327
27	49298	14	38	1824649	37.01	38	38	38	0	38	38	13478	11073	11002	13745	0	49327
28	49298	14	38	1822365	36.97	38	38	38	0	38	38	13376	11095	10780	14047	0	49327
29	49298	14	38	1821584	36.95	38	38	38	0	38	38	13580	10812	10808	14098	0	49327
