column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	1073	2	34	27936	26.04	25	27	30	5	18	34	711	82	150	117	13	1073
2	1073	2	34	26916	25.08	18	27	28	10	3	34	246	97	120	597	13	1073
3	1073	2	34	24239	22.59	18	18	27	9	5	34	208	557	95	201	12	1073
4	1073	2	34	22397	20.87	15	15	27	12	2	34	191	190	528	151	13	1073
5	1073	2	34	26398	24.60	15	27	32	17	2	34	164	107	639	151	12	1073
6	1073	2	38	21887	20.40	14	16	28	14	2	38	511	102	321	127	12	1073
7	1073	2	38	27990	26.09	16	28	33	17	2	38	702	75	146	138	12	1073
8	1073	2	38	22587	21.05	14	16	29	15	2	38	284	112	529	136	12	1073
9	1073	2	38	24163	22.52	16	16	29	13	2	38	670	93	172	126	12	1073
10	1073	2	38	24362	22.70	16	16	29	13	2	38	230	102	588	140	13	1073
11	1073	2	38	22065	20.56	15	16	28	13	2	38	189	486	253	130	15	1073
12	1073	2	38	25130	23.42	15	26	29	14	2	38	177	128	606	150	12	1073
13	1073	2	38	21957	20.46	14	16	28	14	2	38	177	105	455	321	15	1073
14	1073	2	38	23167	21.59	14	16	28	14	2	38	166	546	151	196	14	1073
15	1073	2	38	24484	22.82	14	24	28	14	2	38	165	142	606	145	15	1073
16	1073	2	38	21819	20.33	14	16	27	13	2	38	188	103	403	365	14	1073
17	1073	2	38	24506	22.84	14	24	28	14	2	38	162	114	612	171	14	1073
18	1073	2	38	22797	21.25	14	16	28	14	2	38	172	118	304	465	14	1073
19	1073	2	38	22079	20.58	14	16	28	14	2	38	596	103	173	187	14	1073
20	1073	2	38	23097	21.53	15	16	28	13	2	38	227	94	600	139	13	1073
21	1073	2	38	27865	25.97	16	28	34	18	2	38	174	98	673	116	12	1073
22	1073	2	38	29970	27.93	16	33	37	21	2	38	181	91	649	140	12	1073
23	1073	2	38	21654	20.18	14	16	27	13	2	38	323	110	485	143	12	1073
24	1073	2	38	25244	23.53	16	25	28	12	2	38	665	94	158	144	12	1073
25	1073	2	38	29007	27.03	16	28	36	20	2	38	687	91	140	143	12	1073
26	1073	2	38	21544	20.08	14	16	25	11	2	38	313	101	524	120	15	1073
27	1073	2	38	23153	21.58	16	16	27	11	2	38	652	99	183	124	15	1073
28	1073	2	38	23125	21.55	16	16	27	11	2	38	224	104	610	120	15	1073
29	1073	2	38	21292	19.84	15	16	25	10	2	38	183	104	478	293	15	1073
30	1073	2	38	23042	21.47	14	16	28	14	2	38	179	100	629	150	15	1073
31	1073	2	38	22784	21.23	14	16	28	14	2	38	173	79	321	485	15	1073
32	1073	2	38	21478	20.02	15	16	25	10	2	38	599	94	168	197	15	1073
33	1073	2	38	21273	19.83	14	16	25	11	2	38	265	93	560	140	15	1073
34	1073	2	38	21686	20.21	15	16	25	10	2	38	606	110	226	116	15	1073
35	1073	2	38	21354	19.90	16	16	25	9	3	38	296	94	164	504	15	1073
36	1073	2	38	22229	20.72	16	16	27	11	2	38	191	430	125	312	15	1073
37	1073	2	38	24353	22.70	16	25	28	12	2	38	185	121	145	607	15	1073
38	1073	2	38	22511	20.98	16	16	27	11	2	38	174	484	147	253	15	1073
39	1073	2	38	22951	21.39	15	16	28	13	2	38	161	163	572	162	15	1073
40	1073	2	38	26512	24.71	16	27	33	17	2	38	150	114	648	146	15	1073
41	1073	2	38	21496	20.03	14	16	27	13	2	38	169	108	421	360	15	1073
42	1073	2	38	23147	21.57	14	16	28	14	2	38	155	114	633	156	15	1073
43	1073	2	38	26744	24.92	16	27	34	18	2	38	171	114	648	125	15	1073
44	1073	2	38	21355	19.90	14	15	27	13	2	38	172	108	476	302	15	1073
45	1073	2	38	20774	19.36	14	15	25	11	2	38	158	423	264	213	15	1073
46	1073	2	38	22885	21.33	14	16	27	13	2	38	152	124	648	134	15	1073
47	1073	2	38	20660	19.25	14	15	25	11	2	38	151	450	338	120	14	1073
48	1073	2	38	24018	22.38	15	24	27	12	2	38	154	584	184	137	14	1073
49	1073	2	38	21732	20.25	14	16	27	13	2	38	168	183	588	120	14	1073
50	1072	2	38	20498	19.12	14	14	24	10	2	38	163	113	529	252	15	1073
51	1072	2	38	21667	20.21	14	16	27	13	2	38	530	114	253	160	15	1073
52	1072	2	38	22108	20.62	14	16	27	13	2	38	234	105	186	532	15	1073
53	1072	2	38	22553	21.04	14	16	27	13	2	38	170	517	179	191	15	1073
54	1072	2	38	22404	20.90	15	16	27	12	2	38	522	245	160	132	13	1073
55	1072	2	38	22290	20.79	15	16	27	12	2	38	276	123	158	501	14	1073
56	1072	2	38	25814	24.08	15	26	29	14	2	38	184	99	168	608	13	1073
57	1072	2	38	21592	20.14	15	15	26	11	2	38	512	111	168	266	15	1073
58	1072	2	38	25522	23.81	15	25	29	14	2	38	657	121	148	132	14	1073
59	1072	2	38	28239	26.34	16	27	36	20	2	38	672	108	151	126	15	1073
60	1072	2	38	29548	27.56	16	31	37	21	2	38	682	110	175	92	13	1073
61	1072	2	38	29892	27.88	16	33	38	22	2	38	669	102	162	126	13	1073
62	1072	2	38	30026	28.01	16	33	38	22	2	38	695	88	160	116	13	1073
63	1072	2	38	30226	28.20	16	34	38	22	2	38	684	113	145	117	13	1073
64	1072	2	38	29925	27.92	16	33	38	22	2	38	721	93	146	100	12	1073
65	1070	2	38	30081	28.11	16	33	38	22	2	38	697	92	149	120	12	1073
66	1070	2	38	30247	28.27	16	34	38	22	2	38	695	90	170	103	12	1073
67	1070	2	38	27831	26.01	15	27	35	20	2	38	682	87	187	103	11	1073
68	1070	2	38	24409	22.81	14	24	29	15	2	38	686	94	159	119	12	1073
69	1070	2	38	23179	21.66	14	16	25	11	2	38	648	99	183	129	11	1073
70	1070	2	38	21869	20.44	14	15	25	11	2	38	619	118	202	121	10	1073
71	1070	2	38	21834	20.41	14	15	25	11	2	38	637	104	188	131	10	1073
72	1070	2	38	21323	19.93	14	15	25	11	2	38	557	107	244	152	10	1073
