column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	28415481	2	34	913702327	32.16	33	33	34	1	32	34	8735674	6092977	5012393	8573236	1201	28415481
2	28415472	2	34	918602714	32.33	33	33	34	1	32	34	8904198	5360124	5952218	8196907	2025	28415481
3	28415466	2	34	920626624	32.40	33	33	34	1	32	34	8609849	5749074	5886728	8165952	3863	28415481
4	28415457	2	34	917773165	32.30	33	33	34	1	32	34	8095327	6010636	6036033	8269575	3886	28415481
5	28415447	2	34	918996729	32.34	33	33	34	1	32	34	8060979	5854113	6177618	8319789	2948	28415481
6	28415441	2	38	1032403777	36.33	38	38	38	0	38	38	8116368	6097496	6208440	7990722	2415	28415481
7	28415436	2	38	1032589450	36.34	38	38	38	0	38	38	8039247	5879056	6349007	8145837	2289	28415481
8	28415433	2	38	1032567072	36.34	38	38	38	0	38	38	8140192	6047942	6096552	8128262	2485	28415481
9	28415422	2	38	1032466055	36.33	38	38	38	0	38	38	8004812	6101870	5999986	8306902	1852	28415481
10	28415412	2	38	1032630124	36.34	38	38	38	0	38	38	8106418	6104937	6060790	8141175	2092	28415481
11	28415390	2	38	1032625248	36.34	38	38	38	0	38	38	8105933	6100185	6013554	8193767	1951	28415481
12	28415373	2	38	1032647538	36.34	38	38	38	0	38	38	8177579	6091691	5978587	8165241	2275	28415481
13	28415360	2	38	1033402232	36.37	38	38	38	0	38	38	8187581	6024219	5998809	8202679	2072	28415481
14	28415333	2	38	1033574026	36.37	38	38	38	0	38	38	8205251	6006926	5989257	8211669	2230	28415481
15	28415300	2	38	1033572214	36.37	38	38	38	0	38	38	8163106	6062692	5970911	8216451	2140	28415481
16	28415261	2	38	1033762900	36.38	38	38	38	0	38	38	8144129	6017062	6030077	8221776	2217	28415481
17	28415233	2	38	1033882159	36.38	38	38	38	0	38	38	8161850	6033042	6013441	8204742	2158	28415481
18	28415194	2	38	1033443407	36.37	38	38	38	0	38	38	8139375	6089546	6004298	8180096	1879	28415481
19	28415159	2	38	1033742181	36.38	38	38	38	0	38	38	8150214	6043029	6024304	8195893	1719	28415481
20	28415114	2	38	1033573850	36.37	38	38	38	0	38	38	8146067	6059995	6036767	8170213	2072	28415481
21	28415054	2	38	1033591601	36.37	38	38	38	0	38	38	8128466	6092243	6011792	8179918	2635	28415481
22	28415002	2	38	1033557714	36.37	38	38	38	0	38	38	8133970	6080483	6006722	8191600	2227	28415481
23	28414960	2	38	1033962565	36.39	38	38	38	0	38	38	8133013	6072414	6021105	8186484	1944	28415481
24	28414916	2	38	1033639291	36.38	38	38	38	0	38	38	8121205	6096205	6030093	8164789	2624	28415481
25	28414862	2	38	1033556339	36.37	38	38	38	0	38	38	8127679	6086538	6039281	8158974	2390	28415481
26	28414806	2	38	1033377327	36.37	38	38	38	0	38	38	8132937	6071890	6044831	8162608	2540	28415481
27	28414736	2	38	1033525696	36.37	38	38	38	0	38	38	8096508	6106337	6061987	8147581	2323	28415481
28	28414675	2	38	1033184737	36.36	38	38	38	0	38	38	8101888	6105749	6058446	8145562	3030	28415481
