column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	59654938	2	34	1939084787	32.51	31	34	34	3	27	34	17661354	13030359	11432910	17339606	190709	59654938
2	59654244	2	34	1949558640	32.68	31	34	34	3	27	34	18227734	11449081	12560111	17413039	4279	59654938
3	59653425	2	34	1953304564	32.74	31	34	34	3	27	34	17848682	12285461	12114241	17405041	0	59654938
4	59652661	2	37	2156153912	36.15	37	37	37	0	37	37	17096848	12687821	12498088	17369904	0	59654938
5	59651625	2	37	2157202648	36.16	37	37	37	0	37	37	16797284	12757917	13004623	17091801	0	59654938
6	59650565	2	37	2153783257	36.11	36	37	37	1	35	37	16814225	13016162	13053172	16759761	7245	59654938
7	59649250	2	37	2153074463	36.10	36	37	37	1	35	37	16813151	12662979	13213832	16959288	0	59654938
8	59648032	2	37	2153007906	36.10	36	37	37	1	35	37	16865365	12982916	12732255	17067496	0	59654938
9	59646546	2	39	2258219539	37.86	38	39	39	1	37	39	16885717	12848934	12578742	17333153	0	59654938
10	59645058	2	39	2257847594	37.85	38	39	39	1	37	39	17014250	12866826	12719807	17044175	0	59654938
11	59643308	2	39	2257323220	37.85	38	39	39	1	37	39	16993065	12881630	12567185	17201428	0	59654938
12	59641540	2	39	2257193414	37.85	38	39	39	1	37	39	17042178	12862349	12546289	17190457	267	59654938
13	59639593	2	39	2256908284	37.84	38	39	39	1	37	39	17076391	12803689	12552202	17207311	0	59654938
14	59637560	2	41	2345513173	39.33	39	41	41	2	36	41	17088725	12787069	12583555	17166417	11794	59654938
15	59634780	2	41	2345146769	39.33	39	41	41	2	36	41	17014585	12862355	12594556	17162794	490	59654938
16	59632440	2	41	2345031844	39.32	39	41	41	2	36	41	16999773	12841592	12652034	17138938	103	59654938
17	59629651	2	41	2344324513	39.31	39	41	41	2	36	41	16953957	12883421	12684074	17108199	0	59654938
18	59627001	2	41	2343079716	39.30	39	41	41	2	36	41	16886040	12981786	12680452	17078723	0	59654938
19	59624160	2	41	2346674037	39.36	39	41	41	2	36	41	16905153	12928014	12728473	17062520	0	59654938
20	59621117	2	41	2345036828	39.33	39	41	41	2	36	41	16902428	12914341	12750625	17053723	0	59654938
21	59618167	2	41	2344451098	39.32	39	41	41	2	36	41	16858480	12968264	12711642	17079772	9	59654938
22	59615367	2	41	2343140299	39.30	39	41	41	2	36	41	16863297	12944169	12728642	17068657	10602	59654938
23	59612474	2	41	2341918602	39.29	39	41	41	2	36	41	16869887	12934698	12745422	17062467	0	59654938
24	59609732	2	41	2341023348	39.27	39	41	41	2	36	41	16844454	12969834	12732730	17047523	15191	59654938
25	59606958	2	41	2339879290	39.26	39	41	41	2	36	41	16848787	12944878	12805832	17007461	0	59654938
26	59604667	2	41	2336848828	39.21	39	41	41	2	36	41	16841681	12931331	12823754	17007901	0	59654938
27	59601995	2	41	2335190897	39.18	39	41	41	2	36	41	16794285	12998045	12820456	16981323	7886	59654938
28	59599820	2	41	2333474666	39.15	39	41	41	2	36	41	16806255	13001360	12848579	16943358	268	59654938
29	59597611	2	41	2331683775	39.12	39	41	41	2	36	41	16811650	12974805	12845846	16944445	20865	59654938
30	59595720	2	41	2330822513	39.11	39	41	41	2	36	41	16781049	13031733	12849006	16933932	0	59654938
31	59593628	2	41	2328419085	39.07	39	41	41	2	36	41	16809779	13020799	12853028	16897788	12234	59654938
32	59591789	2	41	2327132637	39.05	39	41	41	2	36	41	16830180	12987963	12848801	16921834	3011	59654938
33	59590036	2	41	2325830084	39.03	39	41	41	2	36	41	16806683	13024317	12843689	16908729	6618	59654938
34	59588414	2	41	2324240308	39.00	39	41	41	2	36	41	16830839	12991672	12891303	16874600	0	59654938
35	59586824	2	41	2322275895	38.97	39	41	41	2	36	41	16831438	12990394	12903006	16858522	3464	59654938
36	59585412	2	41	2321428954	38.96	39	41	41	2	36	41	16791021	13036811	12885183	16872397	0	59654938
37	59583964	2	41	2319020313	38.92	38	41	41	3	34	41	16817060	13009084	12919933	16837737	150	59654938
38	59582603	2	41	2316710137	38.88	38	41	41	3	34	41	16801806	12989717	12948769	16829948	12363	59654938
39	59581301	2	41	2314377821	38.84	38	41	41	3	34	41	16764015	13044646	12918009	16839593	15038	59654938
40	59580143	2	41	2312609828	38.82	38	41	41	3	34	41	16783201	13036617	12920193	16832459	7673	59654938
41	59579018	2	41	2309679948	38.77	38	41	41	3	34	41	16809451	13002051	12903530	16844644	19342	59654938
42	59578005	2	41	2307108934	38.72	38	41	41	3	34	41	16773134	13033442	12872647	16868407	30375	59654938
43	59576996	2	41	2304217885	38.68	38	41	41	3	34	41	16810820	13009256	12897212	16854990	4718	59654938
44	59576116	2	41	2302231265	38.64	38	41	41	3	34	41	16817387	12995989	12895050	16860600	7090	59654938
45	59575133	2	41	2300008436	38.61	38	41	41	3	34	41	16790310	13024957	12892057	16867639	170	59654938
46	59574270	2	41	2297454752	38.56	38	41	41	3	34	41	16812128	13003254	12911190	16847446	252	59654938
47	59573379	2	41	2294112398	38.51	38	40	41	3	34	41	16808298	12998677	12930383	16835970	51	59654938
48	59572546	2	41	2290620369	38.45	38	40	41	3	34	41	16778047	13048976	12903164	16837990	4369	59654938
49	59571725	2	41	2286542211	38.38	38	40	41	3	34	41	16795155	13032202	12930442	16805486	8440	59654938
50	59570971	2	41	2282691660	38.32	38	40	41	3	34	41	16804584	13004143	12939003	16814293	8948	59654938
51	59570231	2	41	2278587219	38.25	37	40	41	4	31	41	16776952	13052010	12903858	16837411	0	59654938
52	59569496	2	41	2274192087	38.18	37	40	41	4	31	41	16802995	13032087	12921100	16813314	0	59654938
53	59568749	2	41	2269613651	38.10	37	40	41	4	31	41	16824026	13000969	12921077	16822665	12	59654938
54	59568030	2	41	2264157704	38.01	37	40	41	4	31	41	16782507	13029640	12907733	16848150	0	59654938
55	59567388	2	41	2259400779	37.93	37	40	41	4	31	41	16802319	13018018	12931631	16815420	0	59654938
56	59566753	2	41	2253517579	37.83	36	40	41	5	29	41	16810510	12998652	12939074	16818517	0	59654938
57	59566118	2	41	2246653485	37.72	36	40	41	5	29	41	16770545	13041336	12924996	16829239	2	59654938
