column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	35016333	2	34	1122372466	32.05	33	33	34	1	32	34	10777941	7574077	6148583	10416101	99631	35016333
2	35016321	2	34	1129292263	32.25	33	33	34	1	32	34	11003916	6917273	7292143	9728715	74274	35016333
3	35016312	2	34	1131281729	32.31	33	33	34	1	32	34	10490199	7338230	7328318	9787920	71645	35016333
4	35016305	2	34	1127575784	32.20	33	33	34	1	32	34	9924656	7548691	7330937	10139510	72511	35016333
5	35016293	2	34	1129141397	32.25	33	33	34	1	32	34	10037474	7141865	7483485	10282952	70517	35016333
6	35016282	2	38	1270265490	36.28	38	38	38	0	38	38	10121144	7439358	7535845	9855980	63955	35016333
7	35016268	2	38	1269738646	36.26	38	38	38	0	38	38	10027469	7155336	7658094	10110455	64914	35016333
8	35016247	2	38	1270216909	36.28	38	38	38	0	38	38	10184056	7309198	7408135	10049648	65210	35016333
9	35016217	2	38	1270155008	36.27	38	38	38	0	38	38	10031782	7379731	7297302	10239055	68347	35016333
10	35016184	2	38	1270072721	36.27	38	38	38	0	38	38	10106061	7395939	7358940	10085256	69988	35016333
11	35016143	2	38	1269919336	36.27	38	38	38	0	38	38	10079543	7411776	7311427	10148459	64938	35016333
12	35016084	2	38	1265108780	36.13	38	38	38	0	38	38	10081657	7384815	7277341	10107283	164988	35016333
13	35016007	2	38	1270024443	36.27	38	38	38	0	38	38	10168884	7354167	7301234	10170351	21371	35016333
14	35015923	2	38	1268708415	36.23	38	38	38	0	38	38	10175695	7323132	7295565	10163032	58499	35016333
15	35015825	2	38	1269265185	36.25	38	38	38	0	38	38	10130476	7394521	7275112	10161081	54635	35016333
16	35015725	2	38	1268476899	36.23	38	38	38	0	38	38	10094950	7365700	7325163	10172663	57249	35016333
17	35015625	2	38	1268654822	36.23	38	38	38	0	38	38	10109349	7364712	7316294	10161775	63495	35016333
18	35015512	2	38	1268473003	36.23	38	38	38	0	38	38	10056235	7430348	7313952	10149061	65916	35016333
19	35015392	2	38	1268483578	36.23	38	38	38	0	38	38	10068962	7397482	7345138	10140750	63060	35016333
20	35015258	2	38	1268985424	36.24	38	38	38	0	38	38	10068578	7414129	7365409	10107838	59304	35016333
21	35015136	2	38	1265331419	36.14	38	38	38	0	38	38	10022825	7436440	7344328	10093523	118020	35016333
22	35015015	2	38	1268115750	36.22	38	38	38	0	38	38	10051774	7448689	7364261	10119630	30661	35016333
