column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	29734	2	34	802648	26.99	27	27	28	1	26	29	27774	148	1520	285	7	29734
2	29733	2	34	784623	26.39	25	27	32	7	15	34	1816	370	462	27077	8	29734
3	29733	2	34	584736	19.67	18	18	18	0	18	18	499	19745	727	8752	10	29734
4	29732	2	34	503567	16.94	15	15	15	0	15	15	458	4364	22219	2681	10	29734
5	29732	2	34	682987	22.97	15	27	27	12	2	34	458	547	28145	572	10	29734
6	29732	2	38	491569	16.53	14	14	16	2	11	19	11097	564	17281	781	9	29734
7	29732	2	38	701047	23.58	15	26	29	14	2	38	27969	370	852	532	9	29734
8	29732	2	38	499754	16.81	14	14	16	2	11	19	6385	348	22380	610	9	29734
9	29732	2	38	556274	18.71	14	16	26	12	2	38	26006	370	2838	509	9	29734
10	29732	2	38	548173	18.44	14	16	26	12	2	38	3148	321	25744	510	9	29734
11	29732	2	38	493247	16.59	15	15	16	1	14	17	1509	16260	11257	698	8	29734
12	29732	2	38	594602	20.00	14	15	28	14	2	38	515	1639	27008	560	10	29734
13	29732	2	38	520797	17.52	14	14	16	2	11	19	842	904	17116	10861	9	29734
14	29730	2	38	531640	17.88	14	14	24	10	2	38	690	24602	1752	2677	9	29734
15	29730	2	38	560474	18.85	14	14	25	11	2	38	846	2253	25762	860	9	29734
16	29730	2	38	517969	17.42	14	14	24	10	2	38	614	833	10811	17463	9	29734
17	29729	2	38	607695	20.44	14	16	27	13	2	38	615	407	26550	2148	9	29734
18	29727	2	38	569688	19.16	14	15	25	11	2	38	527	478	6635	22079	8	29734
19	29727	2	38	502730	16.91	14	16	16	2	11	19	19943	475	2529	6773	7	29734
20	29727	2	38	554916	18.67	14	16	25	11	2	38	2688	416	25429	1185	9	29734
21	29727	2	38	729478	24.54	16	27	28	12	2	38	501	367	28281	569	9	29734
22	29727	2	38	885842	29.80	27	34	36	9	14	38	485	327	28445	461	9	29734
23	29727	2	38	481816	16.21	14	14	16	2	11	19	7560	438	21056	665	8	29734
24	29726	2	38	570704	19.20	14	15	25	11	2	38	26981	374	1896	466	9	29734
25	29725	2	38	774448	26.05	24	27	31	7	14	38	28343	375	592	405	10	29734
26	29724	2	38	480805	16.18	14	15	15	1	13	16	12732	448	15973	562	9	29734
27	29724	2	38	555094	18.67	16	16	25	9	3	38	26010	382	2754	569	9	29734
28	29722	2	38	532634	17.92	16	16	16	0	16	16	4371	346	24460	535	10	29734
29	29718	2	38	494080	16.63	15	16	16	1	14	17	2645	482	14818	11764	9	29734
30	29666	2	38	544937	18.37	14	16	24	10	2	38	678	400	26604	1974	10	29734
31	29663	2	38	553098	18.65	14	16	25	11	2	38	546	412	6680	22015	10	29734
32	29663	2	38	497765	16.78	15	16	16	1	14	17	19393	471	2716	7074	9	29734
33	29663	2	38	483176	16.29	14	16	16	2	11	19	7140	454	19937	2123	9	29734
34	29663	2	38	513841	17.32	15	16	16	1	14	17	24476	642	3676	859	10	29734
35	29663	2	38	504901	17.02	16	16	16	0	16	16	9104	464	1548	18538	9	29734
36	29663	2	38	533664	17.99	16	16	16	0	16	16	4822	9214	2230	13387	10	29734
37	29663	2	38	636748	21.47	16	16	28	12	2	38	996	1807	1060	25791	9	29734
38	29662	2	38	530799	17.89	16	16	16	0	16	16	1089	18460	809	9296	8	29734
39	29662	2	38	528186	17.81	15	16	16	1	14	17	885	6274	18648	3846	9	29734
40	29662	2	38	657991	22.18	15	24	27	12	2	38	615	744	27358	935	10	29734
41	29662	2	38	502811	16.95	14	14	16	2	11	19	863	804	15506	12479	10	29734
42	29661	2	38	550872	18.57	14	15	24	10	2	38	645	729	25755	2523	9	29734
43	29661	2	38	696673	23.49	14	25	28	14	2	38	650	456	27826	727	2	29734
44	29661	2	38	490203	16.53	14	14	15	1	13	16	739	592	19751	8574	5	29734
45	29661	2	38	472641	15.93	14	14	15	1	13	16	1271	9124	12943	6315	8	29734
46	29660	2	38	556593	18.77	14	14	25	11	2	38	692	1992	25735	1234	7	29734
47	29660	2	38	472648	15.94	14	14	15	1	13	16	747	14456	13583	865	9	29734
48	29660	2	38	551544	18.60	14	15	24	10	2	38	661	25830	2436	727	6	29734
49	29659	2	38	487167	16.43	14	14	15	1	13	16	657	5398	22999	596	9	29734
50	29658	2	38	471377	15.89	14	14	14	0	14	14	924	2691	20572	5460	11	29734
51	29658	14	38	493763	16.65	14	14	15	1	14	16	13526	2279	10823	3030	0	29734
52	29658	14	38	523512	17.65	14	14	24	10	14	38	4377	1391	3593	20297	0	29734
53	29658	2	38	517370	17.44	14	14	24	10	2	38	1915	18147	2164	7400	32	29734
54	29658	2	38	538582	18.16	15	15	24	9	2	37	18820	7820	1346	1652	20	29734
55	29658	2	38	532623	17.96	15	15	16	1	14	17	6493	2361	1613	19171	20	29734
56	29655	2	38	676095	22.80	15	25	27	12	2	38	1061	711	906	26954	23	29734
57	29654	2	38	507345	17.11	15	15	16	1	14	17	16243	1014	1093	11268	36	29734
58	29654	2	38	622296	20.99	15	16	26	11	2	38	26594	877	826	1328	29	29734
59	29652	2	38	756381	25.51	16	26	31	15	2	38	27775	472	801	592	12	29734
60	29651	2	38	869017	29.31	25	33	36	11	9	38	28035	412	725	466	13	29734
61	29649	2	38	923219	31.14	27	35	38	11	11	38	28048	435	691	462	13	29734
62	29554	2	38	946055	32.01	29	36	38	9	16	38	28002	445	690	402	15	29734
63	29407	2	38	951125	32.34	29	36	38	9	16	38	27965	383	667	377	15	29734
64	29404	2	38	951808	32.37	29	37	38	9	16	38	27890	381	700	416	17	29734
65	29404	2	38	952963	32.41	29	38	38	9	16	38	27956	389	672	372	15	29734
66	29404	2	38	947458	32.22	29	38	38	9	16	38	27974	385	643	388	14	29734
67	29404	2	38	837441	28.48	16	32	38	22	2	38	27266	576	991	557	14	29734
68	29403	2	38	694647	23.63	14	25	32	18	2	38	25875	923	1649	942	14	29734
69	29402	2	38	582881	19.82	14	15	25	11	2	38	24403	1245	2381	1359	14	29734
70	29401	2	38	547543	18.62	14	14	25	11	2	38	23140	1581	2999	1665	16	29734
71	29398	2	38	522761	17.78	14	14	24	10	2	38	21518	1756	4082	2025	17	29734
72	29396	2	38	516071	17.56	14	14	24	10	2	38	20426	1995	4567	2389	19	29734
73	29394	2	38	507737	17.27	14	14	24	10	2	38	18781	2315	5711	2571	16	29734
74	29394	2	38	504135	17.15	14	14	22	8	2	34	18078	2496	5846	2959	15	29734
75	29393	2	38	506801	17.24	14	14	23	9	2	36	17780	2589	5940	3068	16	29734
76	29392	2	38	493953	16.81	14	14	15	1	13	16	16436	2730	6934	3276	16	29734
77	29392	2	38	497224	16.92	14	14	15	1	13	16	16620	2865	6452	3439	16	29734
78	29391	2	38	491412	16.72	14	14	15	1	13	16	15581	3220	6812	3763	15	29734
79	29388	2	38	493442	16.79	14	14	15	1	13	16	14884	3273	7341	3873	17	29734
80	29387	2	38	484676	16.49	13	14	15	2	10	18	14107	3358	7765	4138	19	29734
81	29387	2	38	486927	16.57	13	14	15	2	10	18	13588	3732	7893	4156	18	29734
82	29386	2	38	481926	16.40	13	14	15	2	10	18	13203	3513	8585	4069	16	29734
83	29386	2	38	478831	16.29	13	14	15	2	10	18	12495	3444	9598	3835	14	29734
84	29386	2	38	478527	16.28	13	14	15	2	10	18	11758	3538	9684	4394	12	29734
85	29385	2	38	476824	16.23	13	14	15	2	10	18	11171	3780	10205	4216	13	29734
86	29384	2	38	472877	16.09	13	14	15	2	10	18	10973	3673	10554	4170	14	29734
