column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	1999	2	34	52954	26.49	27	27	28	1	26	29	1366	87	399	116	31	1999
2	1999	2	34	51311	25.67	18	27	32	14	2	34	375	113	103	1376	32	1999
3	1999	2	34	42131	21.08	18	18	25	7	8	34	143	1127	102	595	32	1999
4	1999	2	34	38252	19.14	15	15	25	10	2	34	138	417	1216	196	32	1999
5	1999	2	34	48652	24.34	15	27	28	13	2	34	138	118	1559	152	32	1999
6	1999	2	38	37812	18.92	14	14	26	12	2	38	710	116	974	168	31	1999
7	1999	2	38	50237	25.13	16	28	30	14	2	38	1573	103	138	154	31	1999
8	1999	2	38	38468	19.24	14	14	26	12	2	38	548	113	1173	134	31	1999
9	1999	2	38	41153	20.59	14	16	28	14	2	38	1334	102	377	155	31	1999
10	1999	2	38	42133	21.08	15	16	28	13	2	38	400	108	1316	144	31	1999
11	1999	2	38	38262	19.14	15	16	16	1	14	17	194	985	655	134	31	1999
12	1999	2	38	43095	21.56	14	16	28	14	2	38	154	317	1331	159	38	1999
13	1999	2	38	38622	19.32	14	14	26	12	2	38	141	133	1087	623	15	1999
14	1999	2	38	39734	19.88	14	15	27	13	2	38	186	1282	176	324	31	1999
15	1999	2	38	41736	20.88	14	16	27	13	2	38	138	310	1338	185	28	1999
16	1999	2	38	38288	19.15	14	14	26	12	2	38	149	135	880	805	30	1999
17	1999	2	38	43553	21.79	14	24	27	13	2	38	159	154	1346	309	31	1999
18	1999	2	38	40866	20.44	14	16	27	13	2	38	140	115	646	1067	31	1999
19	1999	2	38	38512	19.27	14	16	25	11	2	38	1190	126	174	478	31	1999
20	1999	2	38	41411	20.72	15	16	27	12	2	38	363	127	1331	147	31	1999
21	1999	2	38	51545	25.79	16	28	31	15	2	38	147	114	1577	147	14	1999
22	1999	2	38	59107	29.57	25	34	37	12	7	38	143	93	1625	136	2	1999
23	1999	2	38	37241	18.63	14	14	16	2	11	19	506	101	1242	136	14	1999
24	1999	2	38	44492	22.26	15	24	27	12	2	38	1531	112	186	155	15	1999
25	1999	2	38	55304	27.67	24	28	36	12	6	38	1614	94	150	132	9	1999
26	1999	2	38	37952	18.99	14	15	24	10	2	38	826	101	909	155	8	1999
27	1999	2	38	40936	20.48	16	16	25	9	3	38	1370	107	352	143	27	1999
28	1999	2	38	39947	19.98	16	16	25	9	3	38	422	109	1304	136	28	1999
29	1998	2	38	37496	18.77	15	16	16	1	14	17	239	124	953	653	29	1999
30	1998	2	38	40955	20.50	14	16	27	13	2	38	153	125	1353	336	31	1999
31	1998	2	38	40285	20.16	14	16	27	13	2	38	158	113	578	1118	31	1999
32	1998	2	38	37882	18.96	15	16	16	1	14	17	1206	117	166	478	31	1999
33	1998	2	38	36820	18.43	14	16	16	2	11	19	569	114	1086	200	29	1999
34	1997	2	38	38294	19.18	15	16	24	9	2	37	1322	119	368	173	15	1999
35	1997	2	38	38713	19.39	16	16	16	0	16	16	649	125	184	1030	9	1999
