column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	30215460	2	34	984308161	32.58	33	34	34	1	32	34	9165158	6359256	5291108	9307849	92089	30215460
2	30215445	2	34	990186369	32.77	33	34	34	1	32	34	9329775	5643698	6172119	9069800	53	30215460
3	30215416	18	34	993016291	32.86	33	34	34	1	32	34	9117732	6056604	6105987	8935093	0	30215460
4	30215322	15	34	992197710	32.84	33	34	34	1	32	34	8649757	6251820	6326706	8987039	0	30215460
5	30215282	15	34	993794917	32.89	33	34	34	1	32	34	8578463	6198863	6558777	8879179	0	30215460
6	30215264	14	38	1119406343	37.05	38	38	38	0	38	38	8686325	6420156	6560748	8548035	0	30215460
7	30215253	2	38	1113436074	36.85	38	38	38	0	38	38	8634431	6216202	6685053	8679557	10	30215460
8	30215238	14	38	1118271104	37.01	38	38	38	0	38	38	8701515	6406836	6439108	8667779	0	30215460
9	30215224	2	38	1120651252	37.09	38	38	38	0	38	38	8553309	6472408	6334388	8854974	145	30215460
10	30215209	14	38	1121099921	37.10	38	38	38	0	38	38	8680790	6455607	6390717	8688095	0	30215460
11	30215195	2	38	1121024246	37.10	38	38	38	0	38	38	8673775	6451233	6341552	8748522	113	30215460
12	30215171	14	38	1120334585	37.08	38	38	38	0	38	38	8737899	6434929	6303511	8738832	0	30215460
13	30215137	14	38	1121014469	37.10	38	38	38	0	38	38	8754323	6380223	6325494	8755097	0	30215460
14	30215108	2	38	1120708036	37.09	38	38	38	0	38	38	8745957	6360999	6327352	8780799	1	30215460
15	30215076	14	38	1121110405	37.10	38	38	38	0	38	38	8716753	6428201	6320079	8750043	0	30215460
16	30215026	14	38	1120434052	37.08	38	38	38	0	38	38	8719602	6367899	6350448	8777077	0	30215460
17	30214977	14	38	1121108055	37.10	38	38	38	0	38	38	8701281	6396834	6351499	8765363	0	30215460
18	30214936	2	38	1120707313	37.09	38	38	38	0	38	38	8690184	6457210	6351937	8715603	2	30215460
19	30214895	2	38	1121211652	37.11	38	38	38	0	38	38	8697479	6399672	6366534	8751104	106	30215460
20	30214849	2	38	1120538375	37.09	38	38	38	0	38	38	8692965	6419872	6378934	8723058	20	30215460
21	30214801	14	38	1120802319	37.09	38	38	38	0	38	38	8675131	6452099	6350016	8737555	0	30215460
