column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	2434	2	34	65577	26.94	27	27	28	1	26	29	1812	77	396	120	29	2434
2	2434	2	34	63158	25.95	18	27	32	14	2	34	411	103	113	1779	28	2434
3	2434	2	34	51147	21.01	18	18	25	7	8	34	144	1566	122	575	27	2434
4	2434	2	34	45745	18.79	15	15	25	10	2	34	132	494	1576	205	27	2434
5	2434	2	34	59505	24.45	15	27	28	13	2	34	134	115	2011	147	27	2434
6	2434	2	38	44151	18.14	14	14	16	2	11	19	1042	118	1115	131	28	2434
7	2434	2	38	62016	25.48	16	28	30	14	2	38	2017	104	142	143	28	2434
8	2434	2	38	45273	18.60	14	14	26	12	2	38	637	120	1499	150	28	2434
9	2434	2	38	49746	20.44	14	16	26	12	2	38	1757	84	410	155	28	2434
10	2434	2	38	49904	20.50	15	16	26	11	2	38	478	120	1674	134	28	2434
11	2434	2	38	45237	18.59	15	16	16	1	14	17	190	1316	749	151	28	2434
12	2434	2	38	51114	21.00	14	16	28	14	2	38	186	321	1750	145	32	2434
13	2433	2	38	46059	18.93	14	14	26	12	2	38	178	129	1397	718	11	2434
14	2433	2	38	47661	19.59	14	14	27	13	2	38	204	1688	185	329	27	2434
15	2433	2	38	50583	20.79	14	16	27	13	2	38	193	334	1728	151	27	2434
16	2433	2	38	45062	18.52	14	14	24	10	2	38	152	131	1137	986	27	2434
17	2433	2	38	52206	21.46	14	24	27	13	2	38	178	125	1765	337	28	2434
18	2433	2	38	48343	19.87	14	15	27	13	2	38	163	116	717	1409	28	2434
19	2433	2	38	45153	18.56	14	16	16	2	11	19	1547	142	205	512	27	2434
20	2433	2	38	49815	20.47	14	16	27	13	2	38	442	100	1696	168	27	2434
21	2433	2	38	63320	26.03	16	28	30	14	2	38	167	100	2015	139	12	2434
22	2433	2	38	72292	29.71	26	34	36	10	11	38	152	116	2035	123	7	2434
23	2433	2	38	44064	18.11	14	14	16	2	11	19	663	117	1504	140	9	2434
24	2433	2	38	54481	22.39	15	24	27	12	2	38	1963	123	163	173	11	2434
25	2433	2	38	67554	27.77	24	28	36	12	6	38	2052	89	136	147	9	2434
26	2433	2	38	44929	18.47	14	15	16	2	11	19	895	112	1289	129	8	2434
27	2433	2	38	49224	20.23	16	16	25	9	3	38	1776	100	405	128	24	2434
28	2433	2	38	49041	20.16	16	16	25	9	3	38	468	127	1670	143	25	2434
29	2432	2	38	44702	18.38	15	16	16	1	14	17	227	132	1269	777	27	2434
30	2432	2	38	49059	20.17	14	16	27	13	2	38	195	121	1778	311	27	2434
31	2432	2	38	48384	19.89	14	16	25	11	2	38	166	118	652	1469	27	2434
32	2432	2	38	44896	18.46	15	16	16	1	14	17	1519	126	198	562	27	2434
33	2432	2	38	44151	18.15	14	16	16	2	11	19	642	138	1435	190	27	2434
34	2432	2	38	46242	19.01	15	16	24	9	2	37	1708	153	387	172	12	2434
35	2432	2	38	45882	18.87	16	16	16	0	16	16	718	134	175	1397	8	2434
36	2432	2	38	47451	19.51	16	16	25	9	3	38	307	1058	191	870	6	2434
37	2432	2	38	53295	21.91	16	16	28	12	2	38	205	330	135	1755	7	2434
38	2432	2	38	48041	19.75	16	16	25	9	3	38	167	1473	141	643	8	2434
39	2432	2	38	47342	19.47	15	16	25	10	2	38	180	548	1436	247	21	2434
40	2432	2	38	58592	24.09	16	27	28	12	2	38	176	148	1928	175	5	2434
41	2432	2	38	45148	18.56	14	15	24	10	2	38	203	128	1233	841	27	2434
42	2432	2	38	49145	20.21	14	16	27	13	2	38	183	133	1750	339	27	2434
43	2432	2	38	60339	24.81	16	27	33	17	2	38	162	128	1952	162	28	2434
44	2432	2	38	43644	17.95	14	14	16	2	11	19	177	113	1497	618	27	2434
45	2432	2	38	42257	17.38	14	14	16	2	11	19	195	939	772	499	27	2434
46	2432	2	38	49735	20.45	14	16	27	13	2	38	180	308	1746	172	26	2434
47	2432	2	38	42406	17.44	14	14	16	2	11	19	170	1220	844	170	28	2434
48	2432	2	38	50386	20.72	14	16	26	12	2	38	181	1854	219	151	27	2434
49	2432	2	38	43881	18.04	14	14	24	10	2	38	161	471	1628	144	28	2434
50	2432	2	38	42231	17.36	14	14	16	2	11	19	194	215	1483	512	28	2434
51	2432	2	38	44602	18.34	14	14	24	10	2	38	1228	215	619	343	27	2434
52	2432	2	38	46325	19.05	14	15	25	11	2	38	455	190	287	1475	25	2434
53	2432	2	38	46786	19.24	14	15	25	11	2	38	248	1457	211	490	26	2434
54	2432	2	38	46627	19.17	15	15	25	10	2	38	1337	694	183	191	27	2434
55	2432	2	38	47041	19.34	15	15	25	10	2	38	576	236	199	1396	25	2434
56	2432	2	38	57427	23.61	15	26	28	13	2	38	191	158	183	1872	28	2434
57	2432	2	38	45883	18.87	15	15	24	9	2	37	1264	160	172	808	28	2434
58	2432	2	38	55287	22.73	15	24	27	12	2	38	1890	147	178	189	28	2434
59	2432	2	38	64335	26.45	16	27	34	18	2	38	1966	126	168	146	26	2434
60	2432	2	38	69995	28.78	24	34	36	12	6	38	1999	139	139	127	28	2434
61	2432	2	38	72920	29.98	24	35	38	14	3	38	1987	132	170	115	28	2434
62	2428	2	38	73394	30.23	24	35	38	14	3	38	2006	120	145	129	28	2434
63	2419	2	38	73897	30.55	25	35	38	13	6	38	2001	114	145	131	28	2434
64	2419	2	38	73384	30.34	25	35	38	13	6	38	1999	111	159	123	27	2434
65	2418	2	38	73357	30.34	24	35	38	14	3	38	1998	108	148	136	28	2434
66	2418	2	38	73123	30.24	25	35	38	13	6	38	2009	113	138	130	28	2434
67	2418	2	38	65205	26.97	16	29	35	19	2	38	1978	125	161	128	26	2434
68	2418	2	38	53707	22.21	14	24	28	14	2	38	1859	152	218	161	28	2434
69	2418	2	38	47558	19.67	14	15	25	11	2	38	1715	177	300	199	27	2434
70	2418	2	38	45720	18.91	14	15	25	11	2	38	1622	221	324	224	27	2434
71	2418	2	38	45537	18.83	14	15	25	11	2	38	1503	212	403	272	28	2434
72	2418	2	38	45568	18.85	14	15	25	11	2	38	1449	240	435	268	26	2434
73	2418	2	38	44733	18.50	14	14	24	10	2	38	1269	268	569	286	26	2434
74	2418	2	38	44644	18.46	14	14	24	10	2	38	1314	254	520	303	27	2434
75	2417	2	38	44048	18.22	14	14	24	10	2	38	1266	284	528	311	28	2434
76	2417	2	38	44111	18.25	14	14	24	10	2	38	1183	319	578	309	28	2434
77	2417	2	38	43808	18.12	14	14	24	10	2	38	1212	318	518	341	28	2434
78	2417	2	38	44186	18.28	14	14	24	10	2	38	1117	345	546	381	28	2434
79	2417	2	38	43388	17.95	14	14	23	9	2	36	1045	346	622	376	28	2434
80	2417	2	38	43260	17.90	13	14	23	10	2	38	1003	344	677	366	27	2434
81	2417	2	38	42910	17.75	13	14	22	9	2	35	920	370	695	406	26	2434
82	2417	2	38	42865	17.73	13	14	22	9	2	35	875	353	788	373	28	2434
83	2417	2	38	42232	17.47	13	14	21	8	2	33	789	356	876	368	28	2434
84	2417	2	38	42240	17.48	13	14	21	8	2	33	878	321	789	401	28	2434
85	2417	2	38	42193	17.46	13	14	22	9	2	35	818	360	829	382	28	2434
86	2417	2	38	42647	17.64	13	14	22	9	2	35	749	350	916	374	28	2434
87	2417	2	38	42150	17.44	13	14	22	9	2	35	795	415	821	358	28	2434
88	2417	2	38	42513	17.59	13	14	22	9	2	35	752	470	778	389	28	2434
89	2417	2	38	42307	17.50	13	14	22	9	2	35	747	434	869	340	27	2434
90	2417	2	38	42204	17.46	13	14	22	9	2	35	689	420	884	396	28	2434
91	2417	2	38	42299	17.50	13	14	22	9	2	35	727	461	840	361	28	2434
92	2416	2	38	41742	17.28	13	14	21	8	2	33	685	449	836	418	28	2434
93	2416	2	38	41806	17.30	13	14	21	8	2	33	709	466	786	428	27	2434
94	2416	2	38	41670	17.25	13	14	21	8	2	33	803	437	777	374	25	2434
95	2416	2	38	42004	17.39	13	14	21	8	2	33	811	402	718	459	26	2434
96	2416	2	38	41716	17.27	13	14	21	8	2	33	750	456	732	452	26	2434
97	2416	2	38	41570	17.21	13	14	21	8	2	33	801	454	704	429	28	2434
98	2416	2	38	41762	17.29	13	14	21	8	2	33	872	449	664	403	28	2434
99	2416	2	38	41949	17.36	13	14	21	8	2	33	800	462	689	437	28	2434
100	2416	2	38	42110	17.43	13	14	21	8	2	33	946	407	621	414	28	2434
101	2416	2	38	41754	17.28	13	14	21	8	2	33	990	412	574	412	28	2434
102	2416	2	38	41801	17.30	13	14	21	8	2	33	971	455	577	386	27	2434
103	2416	2	38	42132	17.44	13	14	21	8	2	33	1053	426	541	370	26	2434
104	2416	2	38	41464	17.16	13	14	21	8	2	33	1080	410	560	338	28	2434
105	2416	2	38	41865	17.33	13	14	21	8	2	33	1119	411	482	376	28	2434
106	2416	2	38	41468	17.16	13	14	21	8	2	33	1103	387	567	331	28	2434
107	2416	2	38	41445	17.15	13	14	21	8	2	33	1139	381	512	356	28	2434
108	2416	2	38	41461	17.16	13	14	21	8	2	33	1122	399	528	339	28	2434
109	2416	2	38	41201	17.05	13	14	21	8	2	33	1079	435	561	313	28	2434
110	2416	2	38	41296	17.09	13	14	21	8	2	33	1030	409	572	377	28	2434
111	2416	2	38	41016	16.98	13	14	21	8	2	33	1030	438	549	371	28	2434
112	2416	2	38	41195	17.05	13	14	21	8	2	33	997	455	584	352	28	2434
113	2416	2	38	41059	16.99	13	14	21	8	2	33	1022	422	566	378	28	2434
114	2416	2	38	41221	17.06	13	14	21	8	2	33	1000	456	532	400	28	2434
115	2416	2	38	41369	17.12	13	14	21	8	2	33	1047	414	574	353	28	2434
116	2416	2	38	40958	16.95	13	14	21	8	2	33	985	451	561	391	28	2434
117	2416	2	38	40846	16.91	13	14	21	8	2	33	1029	464	551	344	28	2434
118	2416	2	38	41006	16.97	13	14	21	8	2	33	985	454	554	395	28	2434
119	2416	2	38	41010	16.97	13	14	21	8	2	33	951	483	556	398	28	2434
120	2416	2	38	40704	16.85	13	14	21	8	2	33	935	445	585	423	28	2434
121	2416	2	38	40432	16.74	13	14	21	8	2	33	956	460	593	379	28	2434
122	2416	2	38	40758	16.87	13	14	21	8	2	33	963	462	556	407	28	2434
123	2416	2	38	40968	16.96	13	14	21	8	2	33	905	504	555	424	28	2434
124	2416	2	38	40495	16.76	13	14	21	8	2	33	939	508	548	393	28	2434
125	2416	2	38	40944	16.95	13	14	21	8	2	33	934	463	584	408	27	2434
126	2416	2	38	39263	16.25	13	14	15	2	10	18	1028	427	586	347	28	2434
