column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	27313257	2	34	888830147	32.54	33	34	34	1	32	34	8288823	5803868	4908214	8230454	81898	27313257
2	27312804	2	34	894094870	32.74	33	34	34	1	32	34	8381833	5162188	5604274	8164466	43	27313257
3	27312744	18	34	896723929	32.83	33	34	34	1	32	34	8215631	5533186	5506880	8057047	0	27313257
4	27312723	15	34	895927301	32.80	33	34	34	1	32	34	7797180	5671355	5731970	8112218	0	27313257
5	27312703	15	34	897394415	32.86	33	34	34	1	32	34	7750325	5611441	5937680	8013257	0	27313257
6	27312690	14	38	1011203445	37.02	38	38	38	0	38	38	7836644	5826354	5928427	7721265	0	27313257
7	27312684	2	38	1005737043	36.82	37	38	38	1	36	38	7785107	5644314	6056159	7827091	13	27313257
8	27312677	14	38	1010236426	36.99	38	38	38	0	38	38	7831353	5820936	5832137	7828251	0	27313257
9	27312660	2	38	1012485174	37.07	38	38	38	0	38	38	7711102	5877799	5737558	7986069	132	27313257
10	27312638	14	38	1012906922	37.09	38	38	38	0	38	38	7817692	5862914	5799457	7832575	0	27313257
11	27312620	2	38	1012836477	37.08	38	38	38	0	38	38	7821834	5849710	5757356	7883613	107	27313257
12	27312592	14	38	1012177117	37.06	38	38	38	0	38	38	7875005	5843791	5727281	7866515	0	27313257
13	27312570	14	38	1012809831	37.08	38	38	38	0	38	38	7898491	5785241	5742777	7886061	0	27313257
14	27312544	2	38	1012527980	37.07	38	38	38	0	38	38	7902929	5767055	5730513	7912045	2	27313257
15	27312509	14	38	1012893088	37.09	38	38	38	0	38	38	7871495	5827024	5728016	7885974	0	27313257
16	27312481	14	38	1012270050	37.06	38	38	38	0	38	38	7866945	5770449	5766266	7908821	0	27313257
17	27312446	14	38	1012879257	37.08	38	38	38	0	38	38	7860957	5796188	5755642	7899659	0	27313257
18	27312406	2	38	1012499328	37.07	38	38	38	0	38	38	7848732	5851006	5753882	7858785	1	27313257
19	27312359	2	38	1012953295	37.09	38	38	38	0	38	38	7854205	5797928	5764272	7895843	111	27313257
20	27312326	2	38	1012324759	37.06	38	38	38	0	38	38	7841396	5824141	5774997	7871776	16	27313257
21	27312281	14	38	1012588463	37.07	38	38	38	0	38	38	7828737	5847315	5755077	7881152	0	27313257
22	27312232	2	38	1012294054	37.06	38	38	38	0	38	38	7834325	5834731	5762348	7880688	140	27313257
23	27312182	2	38	1012318465	37.06	38	38	38	0	38	38	7828407	5830496	5773230	7879414	635	27313257
24	27312135	2	38	1011598058	37.04	38	38	38	0	38	38	7820942	5848809	5778114	7864237	33	27313257
25	27312094	2	38	1011620882	37.04	38	38	38	0	38	38	7826035	5837496	5791080	7857183	300	27313257
26	27312052	2	38	1010179975	36.99	38	38	38	0	38	38	7830046	5821836	5795278	7864134	758	27313257
27	27312005	2	38	1010142154	36.99	38	38	38	0	38	38	7798326	5855592	5805566	7851687	834	27313257
28	27311946	2	38	1009522192	36.96	38	38	38	0	38	38	7807543	5845580	5806979	7851178	666	27313257
