column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
1	30524659	2	34	993592175	32.55	33	34	34	1	32	34	8990361	6655319	5652627	9133157	93195	30524659
2	30524639	2	34	999581667	32.75	33	34	34	1	32	34	9357890	5875054	6186542	9105113	40	30524659
3	30524607	18	34	1002543712	32.84	33	34	34	1	32	34	9227700	6176428	6219531	8900948	0	30524659
4	30524548	15	34	1001640891	32.81	33	34	34	1	32	34	8745075	6370276	6405712	9003485	0	30524659
5	30524511	15	34	1003271702	32.87	33	34	34	1	32	34	8775384	6220180	6581731	8947216	0	30524659
6	30524496	14	38	1130480847	37.04	38	38	38	0	38	38	8777336	6530810	6591075	8625275	0	30524659
7	30524485	2	38	1124385073	36.84	38	38	38	0	38	38	8685008	6312487	6731766	8795212	12	30524659
8	30524475	14	38	1129306182	37.00	38	38	38	0	38	38	8803985	6451815	6516458	8752217	0	30524659
9	30524469	2	38	1131724599	37.08	38	38	38	0	38	38	8654865	6536970	6399682	8932814	138	30524659
10	30524461	14	38	1132185236	37.09	38	38	38	0	38	38	8753016	6539871	6471738	8759836	0	30524659
11	30524452	2	38	1132107538	37.09	38	38	38	0	38	38	8750717	6534556	6419804	8819274	101	30524659
12	30524440	14	38	1131419605	37.07	38	38	38	0	38	38	8816293	6511347	6390352	8806448	0	30524659
13	30524413	14	38	1132196198	37.09	38	38	38	0	38	38	8836389	6464504	6409454	8814066	0	30524659
14	30524383	2	38	1131892362	37.08	38	38	38	0	38	38	8854734	6428213	6388837	8852595	4	30524659
15	30524349	14	38	1132309060	37.10	38	38	38	0	38	38	8819738	6494870	6382256	8827485	0	30524659
16	30524325	14	38	1131624349	37.07	38	38	38	0	38	38	8814857	6442600	6419925	8846943	0	30524659
17	30524283	14	38	1132332601	37.10	38	38	38	0	38	38	8803625	6460357	6413607	8846694	0	30524659
18	30524251	14	38	1131978491	37.08	38	38	38	0	38	38	8782067	6519971	6408907	8813306	0	30524659
19	30524216	2	38	1132511796	37.10	38	38	38	0	38	38	8786478	6475295	6429165	8833179	99	30524659
20	30524176	2	38	1131847806	37.08	38	38	38	0	38	38	8779307	6495232	6436423	8813200	14	30524659
21	30524129	14	38	1132134553	37.09	38	38	38	0	38	38	8770564	6515821	6420914	8816830	0	30524659
22	30524078	2	38	1131882462	37.08	38	38	38	0	38	38	8768382	6509067	6421247	8825235	147	30524659
23	30524032	2	38	1131910902	37.08	38	38	38	0	38	38	8768545	6497879	6428960	8827921	727	30524659
24	30523979	2	38	1131221765	37.06	38	38	38	0	38	38	8759198	6513348	6438677	8812706	50	30524659
25	30523939	2	38	1131247826	37.06	38	38	38	0	38	38	8764616	6508538	6459947	8790518	320	30524659
26	30523893	2	38	1129650601	37.01	38	38	38	0	38	38	8771397	6486839	6460535	8804359	763	30524659
27	30523839	2	38	1129734376	37.01	38	38	38	0	38	38	8733000	6520920	6477939	8791124	856	30524659
28	30523794	2	38	1128985615	36.99	38	38	38	0	38	38	8739389	6518372	6479387	8785898	748	30524659
29	30523729	2	38	1128667540	36.98	38	38	38	0	38	38	8752692	6503450	6475391	8790972	1224	30524659
30	30523664	2	38	1127941702	36.95	38	38	38	0	38	38	8724564	6531109	6486047	8779513	2431	30524659
31	30523612	2	38	1127942543	36.95	38	38	38	0	38	38	8741578	6521622	6479615	8778905	1892	30524659
32	30523555	2	38	1127446644	36.94	38	38	38	0	38	38	8752071	6510841	6473772	8786067	804	30524659
33	30523506	2	38	1127854824	36.95	38	38	38	0	38	38	8744896	6524440	6463951	8789556	663	30524659
34	30523447	2	38	1127127762	36.93	38	38	38	0	38	38	8748797	6513931	6482994	8775386	2339	30524659
35	30523382	2	38	1127260910	36.93	38	38	38	0	38	38	8765031	6503199	6486811	8767286	1055	30524659
36	30523317	2	38	1126332562	36.90	38	38	38	0	38	38	8750678	6525855	6476671	8765828	4285	30524659
37	30523249	2	38	1126153916	36.89	38	38	38	0	38	38	8755191	6508933	6489050	8767113	2962	30524659
38	30523188	2	38	1125390941	36.87	38	38	38	0	38	38	8760788	6494689	6506012	8758884	2815	30524659
39	30523120	2	38	1124809547	36.85	38	38	38	0	38	38	8736202	6529078	6496399	8758814	2627	30524659
40	30523035	2	38	1124063864	36.83	38	38	38	0	38	38	8735805	6527860	6497073	8759261	3036	30524659
41	30522972	2	38	1124034481	36.83	38	38	38	0	38	38	8747842	6512243	6498595	8762014	2278	30524659
42	30522896	2	38	1123181168	36.80	38	38	38	0	38	38	8734193	6530270	6492512	8764108	1813	30524659
43	30522797	2	38	1122956469	36.79	38	38	38	0	38	38	8745309	6517795	6488139	8768073	3481	30524659
44	30522724	2	38	1121952952	36.76	38	38	38	0	38	38	8750940	6512480	6486827	8769529	2948	30524659
45	30522636	2	38	1122275754	36.77	38	38	38	0	38	38	8732692	6526365	6490882	8768084	4613	30524659
46	30522551	2	38	1121164558	36.73	38	38	38	0	38	38	8749988	6519439	6489961	8757696	5467	30524659
47	30522484	2	38	1121643332	36.75	38	38	38	0	38	38	8750295	6510969	6507378	8751067	2775	30524659
48	30522394	2	38	1120157787	36.70	38	38	38	0	38	38	8731168	6534602	6496137	8753026	7461	30524659
49	30522288	2	38	1120363490	36.71	38	38	38	0	38	38	8736135	6528577	6502733	8748708	6135	30524659
50	30522189	2	38	1119352555	36.67	38	38	38	0	38	38	8749452	6513101	6504496	8747594	7546	30524659
51	30522109	2	38	1119890873	36.69	38	38	38	0	38	38	8725702	6530296	6498103	8757248	10760	30524659
52	30522010	2	38	1118928893	36.66	38	38	38	0	38	38	8735133	6529130	6498431	8756222	3094	30524659
53	30521913	2	38	1116701435	36.59	38	38	38	0	38	38	8737053	6501393	6484950	8742920	55597	30524659
54	30521800	2	38	1117042983	36.60	38	38	38	0	38	38	8726805	6526012	6490946	8755984	22053	30524659
55	30521666	2	38	1117021236	36.60	38	38	38	0	38	38	8739110	6516319	6497252	8754117	14868	30524659
56	30521564	2	38	1116221112	36.57	38	38	38	0	38	38	8743571	6508937	6502930	8752731	13395	30524659
57	30521439	2	38	1116449161	36.58	38	38	38	0	38	38	8725717	6530462	6498648	8748937	17675	30524659
58	30521308	2	38	1115777970	36.56	38	38	38	0	38	38	8735520	6523862	6504472	8741520	15934	30524659
59	30521193	2	38	1116010807	36.57	38	38	38	0	38	38	8739235	6517393	6503518	8743720	17327	30524659
60	30521067	2	38	1115445936	36.55	38	38	38	0	38	38	8727712	6532454	6500947	8749385	10569	30524659
61	30520935	2	38	1115189092	36.54	38	38	38	0	38	38	8721421	6530923	6497617	8751850	19124	30524659
62	30520781	2	38	1111175067	36.41	38	38	38	0	38	38	8709716	6497756	6478773	8728196	106340	30524659
63	30520646	2	38	1113498851	36.48	38	38	38	0	38	38	8721133	6532587	6486802	8755189	24935	30524659
64	30520492	2	38	1112646207	36.46	38	38	38	0	38	38	8736417	6528753	6496463	8744040	14819	30524659
65	30520326	2	38	1113301422	36.48	38	38	38	0	38	38	8745601	6505962	6497876	8750860	20027	30524659
66	30520170	2	38	1112199795	36.44	38	38	38	0	38	38	8728455	6525483	6496066	8749296	20870	30524659
67	30520015	2	38	1112918777	36.47	38	38	38	0	38	38	8736128	6521281	6502991	8744137	15478	30524659
68	30519841	2	38	1111982995	36.43	38	38	38	0	38	38	8737268	6518472	6504333	8744223	15545	30524659
69	30519681	2	38	1112254356	36.44	38	38	38	0	38	38	8726728	6533885	6502506	8745394	11168	30524659
70	30519501	2	38	1111348521	36.41	38	38	38	0	38	38	8730243	6530708	6511261	8744998	2291	30524659
71	30519324	2	38	1111897864	36.43	38	38	38	0	38	38	8738034	6520488	6508301	8752002	499	30524659
72	30519128	2	38	1111578532	36.42	38	38	38	0	38	38	8720543	6545198	6494887	8758179	321	30524659
73	30518953	2	38	1111581392	36.42	38	38	38	0	38	38	8728743	6529907	6508369	8751858	76	30524659
74	30518797	2	38	1110848086	36.40	38	38	38	0	38	38	8740973	6510974	6501522	8764624	704	30524659
75	30518596	2	38	1110381342	36.38	38	38	38	0	38	38	8731950	6533950	6491042	8760483	1171	30524659
76	30518391	2	38	1109751219	36.36	38	38	38	0	38	38	8736492	6524368	6500368	8756063	1100	30524659
77	30518183	2	38	1109247695	36.35	38	38	38	0	38	38	8749243	6508606	6505713	8753986	635	30524659
78	30517959	2	38	1108730397	36.33	38	38	38	0	38	38	8727110	6527337	6501702	8761049	761	30524659
79	30517725	2	38	1108248462	36.31	38	38	38	0	38	38	8729990	6527585	6513223	8745604	1323	30524659
80	30517469	2	38	1107849928	36.30	38	38	38	0	38	38	8735301	6526383	6503350	8751106	1329	30524659
81	30517215	2	38	1107449556	36.29	38	38	38	0	38	38	8725845	6535596	6497342	8756744	1688	30524659
82	30516946	2	38	1106399578	36.26	38	38	38	0	38	38	8728802	6533215	6502666	8750281	1982	30524659
83	30516699	2	38	1105894920	36.24	38	38	38	0	38	38	8737926	6520713	6499518	8756818	1724	30524659
84	30516394	2	38	1105259110	36.22	38	38	38	0	38	38	8723375	6536043	6490141	8764127	2708	30524659
85	30516118	2	38	1104530005	36.19	38	38	38	0	38	38	8736748	6526377	6495793	8755692	1508	30524659
86	30515874	2	38	1103360055	36.16	37	38	38	1	36	38	8749593	6507976	6500571	8755156	2578	30524659
87	30515560	2	38	1102886629	36.14	37	38	38	1	36	38	8727466	6524412	6503621	8758029	2032	30524659
88	30515249	2	38	1102079553	36.12	37	38	38	1	36	38	8732236	6525405	6497528	8757947	2133	30524659
89	30514914	2	38	1101671549	36.10	37	38	38	1	36	38	8743671	6514103	6504945	8748454	3741	30524659
90	30514595	2	38	1100489650	36.06	37	38	38	1	36	38	8723657	6529045	6504527	8754928	2438	30524659
91	30514254	2	38	1099823302	36.04	37	38	38	1	36	38	8725047	6529974	6505857	8751240	2136	30524659
92	30513969	2	38	1098844078	36.01	37	38	38	1	36	38	8731796	6515854	6505799	8757945	2575	30524659
93	30513668	2	38	1098463097	36.00	37	38	38	1	36	38	8725718	6530144	6494839	8760645	2322	30524659
94	30513374	2	38	1097671199	35.97	37	38	38	1	36	38	8732323	6521537	6494846	8762088	2580	30524659
95	30513075	2	38	1097140706	35.96	37	38	38	1	36	38	8736476	6513177	6493959	8765003	4460	30524659
96	30512793	2	38	1096402809	35.93	37	38	38	1	36	38	8719170	6528314	6490109	8772853	2347	30524659
97	30512762	2	38	1095683907	35.91	37	38	38	1	36	38	8735080	6524195	6491918	8758594	2975	30524659
98	30512739	2	38	1094457942	35.87	37	38	38	1	36	38	8739424	6511056	6496113	8764126	2020	30524659
99	30512717	2	38	1094105026	35.86	37	38	38	1	36	38	8721101	6530285	6498530	8761718	1083	30524659
100	30512695	2	38	1092989860	35.82	37	38	38	1	36	38	8728005	6521509	6505164	8757149	868	30524659
101	30512678	2	38	1091931309	35.79	37	38	38	1	36	38	8728216	6513563	6505940	8763872	1087	30524659
102	30512664	2	38	1090811080	35.75	37	38	38	1	36	38	8724392	6530728	6495595	8761380	569	30524659
103	30512651	2	38	1090626050	35.74	37	38	38	1	36	38	8727266	6520803	6500174	8764088	320	30524659
104	30512632	2	38	1089497119	35.71	37	38	38	1	36	38	8741818	6512643	6492094	8764926	1151	30524659
105	30512621	2	38	1089393459	35.70	37	38	38	1	36	38	8727782	6526768	6489019	8768177	875	30524659
106	30512602	2	38	1088493566	35.67	37	38	38	1	36	38	8736723	6521392	6489037	8764694	756	30524659
107	30512585	2	38	1087392310	35.64	37	38	38	1	36	38	8742295	6511353	6495763	8761768	1406	30524659
108	30512575	2	38	1086687170	35.61	37	38	38	1	36	38	8729032	6530727	6490289	8761371	1156	30524659
109	30512560	2	38	1086223019	35.60	36	38	38	2	33	38	8736564	6517212	6494311	8763881	592	30524659
110	30512546	2	38	1084574354	35.55	36	38	38	2	33	38	8738461	6502059	6503460	8767638	928	30524659
111	30512546	2	38	1083294511	35.50	36	38	38	2	33	38	8718210	6530912	6497524	8765049	851	30524659
112	30512546	2	38	1081474413	35.44	36	38	38	2	33	38	8729020	6529060	6495506	8758781	179	30524659
113	30512546	2	38	1080221050	35.40	36	38	38	2	33	38	8737675	6516201	6498218	8758098	2354	30524659
114	30512546	2	38	1079178261	35.37	36	38	38	2	33	38	8723326	6527935	6489543	8769710	2032	30524659
115	30512546	2	38	1078510429	35.35	36	38	38	2	33	38	8734350	6521041	6492922	8763247	986	30524659
116	30512546	2	38	1076851261	35.29	36	38	38	2	33	38	8737457	6513511	6487914	8772528	1136	30524659
117	30512546	2	38	1076621948	35.28	36	38	38	2	33	38	8724704	6522277	6490417	8773594	1554	30524659
118	30512546	2	38	1075215212	35.24	36	38	38	2	33	38	8729038	6522879	6492407	8767518	704	30524659
119	30512546	2	38	1074009266	35.20	36	38	38	2	33	38	8732813	6514354	6496504	8768003	872	30524659
120	30512546	2	38	1072444723	35.15	36	38	38	2	33	38	8723419	6534435	6480980	8772980	732	30524659
121	30512546	2	38	1070781913	35.09	36	38	38	2	33	38	8738538	6515541	6487647	8769353	1467	30524659
122	30512546	2	38	1068998018	35.03	35	38	38	3	31	38	8735068	6507090	6499280	8769672	1436	30524659
123	30512546	2	38	1068600385	35.02	35	38	38	3	31	38	8725297	6525318	6488520	8772757	654	30524659
124	30512546	2	38	1067554117	34.99	35	38	38	3	31	38	8731168	6523323	6488094	8769365	596	30524659
125	30512546	2	38	1065768904	34.93	35	38	38	3	31	38	8736777	6512378	6493881	8768959	551	30524659
126	30512546	2	38	971216732	31.83	29	36	38	9	16	38	8693002	6511030	6480962	8827103	449	30524659
